Tiempo;Desplazamiento;Desplazamiento por tracción;Fuerza;Deformación por tracción (Deformación 1);Esfuerzo de tracción
"1,1220";"0,0936";"0,0422";"58,1086";"0,0843";"1,3360"
"1,1280";"0,0942";"0,0424";"58,4175";"0,0848";"1,3431"
"1,1340";"0,0947";"0,0426";"58,7434";"0,0852";"1,3506"
"1,1400";"0,0951";"0,0428";"59,0396";"0,0857";"1,3574"
"1,1460";"0,0956";"0,0431";"59,3145";"0,0862";"1,3637"
"1,1520";"0,0962";"0,0433";"59,5780";"0,0866";"1,3698"
"1,1580";"0,0967";"0,0436";"59,8521";"0,0871";"1,3761"
"1,1640";"0,0972";"0,0438";"60,1540";"0,0875";"1,3830"
"1,1700";"0,0977";"0,0440";"60,4501";"0,0880";"1,3898"
"1,1760";"0,0982";"0,0442";"60,7698";"0,0885";"1,3972"
"1,1820";"0,0987";"0,0445";"61,1025";"0,0890";"1,4048"
"1,1880";"0,0993";"0,0447";"61,4246";"0,0894";"1,4123"
"1,1940";"0,0997";"0,0449";"61,7663";"0,0898";"1,4201"
"1,2000";"0,1002";"0,0451";"62,1146";"0,0902";"1,4281"
"1,2060";"0,1007";"0,0453";"62,4644";"0,0907";"1,4362"
"1,2120";"0,1012";"0,0455";"62,8002";"0,0911";"1,4439"
"1,2180";"0,1017";"0,0458";"63,1183";"0,0916";"1,4512"
"1,2240";"0,1022";"0,0460";"63,4376";"0,0920";"1,4585"
"1,2300";"0,1026";"0,0462";"63,7887";"0,0925";"1,4666"
"1,2360";"0,1031";"0,0465";"64,0803";"0,0929";"1,4733"
"1,2420";"0,1037";"0,0467";"64,3281";"0,0934";"1,4790"
"1,2480";"0,1041";"0,0469";"64,5770";"0,0938";"1,4847"
"1,2540";"0,1046";"0,0471";"64,8269";"0,0943";"1,4905"
"1,2600";"0,1051";"0,0473";"65,1068";"0,0947";"1,4969"
"1,2660";"0,1056";"0,0476";"65,4129";"0,0951";"1,5040"
"1,2720";"0,1061";"0,0478";"65,6995";"0,0956";"1,5105"
"1,2780";"0,1067";"0,0480";"66,0033";"0,0960";"1,5175"
"1,2840";"0,1072";"0,0482";"66,3251";"0,0965";"1,5249"
"1,2900";"0,1077";"0,0485";"66,6373";"0,0970";"1,5321"
"1,2960";"0,1082";"0,0487";"66,9432";"0,0975";"1,5391"
"1,3020";"0,1087";"0,0490";"67,2212";"0,0980";"1,5455"
"1,3080";"0,1092";"0,0492";"67,5164";"0,0984";"1,5523"
"1,3140";"0,1097";"0,0494";"67,8387";"0,0989";"1,5597"
"1,3200";"0,1102";"0,0497";"68,1542";"0,0993";"1,5670"
"1,3260";"0,1107";"0,0499";"68,4343";"0,0998";"1,5734"
"1,3320";"0,1112";"0,0501";"68,7675";"0,1003";"1,5811"
"1,3380";"0,1116";"0,0504";"69,1169";"0,1007";"1,5891"
"1,3440";"0,1121";"0,0506";"69,4533";"0,1011";"1,5968"
"1,3500";"0,1126";"0,0508";"69,7287";"0,1015";"1,6032"
"1,3560";"0,1131";"0,0510";"69,9809";"0,1019";"1,6090"
"1,3620";"0,1136";"0,0512";"70,3192";"0,1024";"1,6168"
"1,3680";"0,1141";"0,0514";"70,6808";"0,1028";"1,6251"
"1,3740";"0,1146";"0,0516";"71,0357";"0,1032";"1,6332"
"1,3800";"0,1151";"0,0518";"71,3725";"0,1036";"1,6410"
"1,3860";"0,1156";"0,0520";"71,6489";"0,1041";"1,6473"
"1,3920";"0,1161";"0,0523";"71,9187";"0,1045";"1,6535"
"1,3980";"0,1167";"0,0525";"72,2062";"0,1050";"1,6601"
"1,4040";"0,1172";"0,0527";"72,5068";"0,1055";"1,6671"
"1,4100";"0,1177";"0,0530";"72,8030";"0,1060";"1,6739"
"1,4160";"0,1182";"0,0533";"73,1086";"0,1065";"1,6809"
"1,4220";"0,1187";"0,0535";"73,4218";"0,1070";"1,6881"
"1,4280";"0,1192";"0,0538";"73,6935";"0,1076";"1,6943"
"1,4340";"0,1197";"0,0540";"73,9862";"0,1080";"1,7011"
"1,4400";"0,1202";"0,0542";"74,3203";"0,1085";"1,7087"
"1,4460";"0,1207";"0,0544";"74,7096";"0,1089";"1,7177"
"1,4520";"0,1212";"0,0546";"75,0611";"0,1093";"1,7258"
"1,4580";"0,1217";"0,0548";"75,4011";"0,1097";"1,7336"
"1,4640";"0,1221";"0,0551";"75,7151";"0,1101";"1,7408"
"1,4700";"0,1226";"0,0553";"76,0060";"0,1106";"1,7475"
"1,4760";"0,1232";"0,0555";"76,2948";"0,1110";"1,7541"
"1,4820";"0,1236";"0,0557";"76,5971";"0,1115";"1,7611"
"1,4880";"0,1241";"0,0560";"76,9312";"0,1119";"1,7688"
"1,4940";"0,1247";"0,0562";"77,2563";"0,1124";"1,7763"
"1,5000";"0,1251";"0,0564";"77,5317";"0,1128";"1,7826"
"1,5060";"0,1256";"0,0566";"77,7882";"0,1133";"1,7885"
"1,5120";"0,1261";"0,0568";"78,0802";"0,1137";"1,7952"
"1,5180";"0,1266";"0,0571";"78,3922";"0,1141";"1,8024"
"1,5240";"0,1272";"0,0573";"78,7166";"0,1146";"1,8098"
"1,5300";"0,1277";"0,0575";"79,0135";"0,1150";"1,8167"
"1,5360";"0,1282";"0,0577";"79,3167";"0,1155";"1,8236"
"1,5420";"0,1287";"0,0580";"79,6181";"0,1159";"1,8306"
"1,5480";"0,1292";"0,0582";"79,9025";"0,1164";"1,8371"
"1,5540";"0,1297";"0,0584";"80,1596";"0,1169";"1,8430"
"1,5600";"0,1302";"0,0587";"80,3864";"0,1173";"1,8482"
"1,5660";"0,1307";"0,0589";"80,6573";"0,1178";"1,8544"
"1,5720";"0,1312";"0,0591";"80,9452";"0,1183";"1,8611"
"1,5780";"0,1317";"0,0593";"81,2573";"0,1187";"1,8682"
"1,5840";"0,1322";"0,0595";"81,5681";"0,1191";"1,8754"
"1,5900";"0,1326";"0,0598";"81,8827";"0,1195";"1,8826"
"1,5960";"0,1332";"0,0600";"82,1830";"0,1200";"1,8895"
"1,6020";"0,1337";"0,0602";"82,4639";"0,1204";"1,8960"
"1,6080";"0,1341";"0,0604";"82,7628";"0,1208";"1,9029"
"1,6140";"0,1346";"0,0606";"83,0782";"0,1213";"1,9101"
"1,6200";"0,1352";"0,0609";"83,3763";"0,1217";"1,9170"
"1,6260";"0,1356";"0,0611";"83,6974";"0,1221";"1,9243"
"1,6320";"0,1361";"0,0613";"84,0280";"0,1226";"1,9319"
"1,6380";"0,1367";"0,0615";"84,3419";"0,1230";"1,9392"
"1,6440";"0,1372";"0,0617";"84,6494";"0,1235";"1,9462"
"1,6500";"0,1377";"0,0620";"84,9549";"0,1239";"1,9533"
"1,6560";"0,1382";"0,0622";"85,2692";"0,1244";"1,9605"
"1,6620";"0,1387";"0,0624";"85,6090";"0,1249";"1,9683"
"1,6680";"0,1392";"0,0627";"85,9531";"0,1253";"1,9762"
"1,6740";"0,1397";"0,0629";"86,2492";"0,1258";"1,9830"
"1,6800";"0,1402";"0,0631";"86,5745";"0,1262";"1,9905"
"1,6860";"0,1407";"0,0633";"86,8638";"0,1267";"1,9971"
"1,6920";"0,1412";"0,0636";"87,1138";"0,1271";"2,0029"
"1,6980";"0,1416";"0,0638";"87,3705";"0,1275";"2,0088"
"1,7040";"0,1421";"0,0640";"87,6683";"0,1280";"2,0156"
"1,7100";"0,1427";"0,0642";"87,9781";"0,1284";"2,0228"
"1,7160";"0,1431";"0,0644";"88,3019";"0,1288";"2,0302"
"1,7220";"0,1436";"0,0646";"88,6226";"0,1292";"2,0376"
"1,7280";"0,1441";"0,0648";"88,9530";"0,1297";"2,0452"
"1,7340";"0,1446";"0,0651";"89,2576";"0,1301";"2,0522"
"1,7400";"0,1451";"0,0653";"89,5571";"0,1306";"2,0591"
"1,7460";"0,1456";"0,0655";"89,8339";"0,1310";"2,0654"
"1,7520";"0,1461";"0,0657";"90,1389";"0,1314";"2,0724"
"1,7580";"0,1466";"0,0659";"90,4766";"0,1319";"2,0802"
"1,7640";"0,1471";"0,0662";"90,7891";"0,1323";"2,0874"
"1,7700";"0,1476";"0,0664";"91,1336";"0,1328";"2,0953"
"1,7760";"0,1482";"0,0666";"91,4999";"0,1333";"2,1037"
"1,7820";"0,1487";"0,0669";"91,8337";"0,1337";"2,1114"
"1,7880";"0,1492";"0,0671";"92,1312";"0,1343";"2,1183"
"1,7940";"0,1497";"0,0674";"92,4076";"0,1347";"2,1246"
"1,8000";"0,1502";"0,0676";"92,7215";"0,1352";"2,1318"
"1,8060";"0,1507";"0,0678";"93,0546";"0,1356";"2,1395"
"1,8120";"0,1512";"0,0680";"93,3799";"0,1361";"2,1470"
"1,8180";"0,1517";"0,0683";"93,7156";"0,1365";"2,1547"
"1,8240";"0,1521";"0,0685";"94,0646";"0,1369";"2,1627"
"1,8300";"0,1527";"0,0687";"94,3777";"0,1374";"2,1699"
"1,8360";"0,1531";"0,0689";"94,6143";"0,1378";"2,1753"
"1,8420";"0,1536";"0,0691";"94,8193";"0,1383";"2,1801"
"1,8480";"0,1541";"0,0694";"95,0614";"0,1387";"2,1856"
"1,8540";"0,1546";"0,0696";"95,3547";"0,1392";"2,1924"
"1,8600";"0,1551";"0,0698";"95,6534";"0,1396";"2,1992"
"1,8660";"0,1556";"0,0700";"95,9469";"0,1400";"2,2060"
"1,8720";"0,1561";"0,0702";"96,2634";"0,1405";"2,2133"
"1,8780";"0,1566";"0,0704";"96,5763";"0,1409";"2,2205"
"1,8840";"0,1571";"0,0707";"96,9089";"0,1413";"2,2281"
"1,8900";"0,1577";"0,0709";"97,2582";"0,1418";"2,2361"
"1,8960";"0,1582";"0,0711";"97,6155";"0,1423";"2,2443"
"1,9020";"0,1587";"0,0714";"97,9633";"0,1428";"2,2523"
"1,9080";"0,1592";"0,0716";"98,3111";"0,1432";"2,2603"
"1,9140";"0,1597";"0,0718";"98,6231";"0,1436";"2,2675"
"1,9200";"0,1602";"0,0720";"98,8746";"0,1441";"2,2733"
"1,9260";"0,1607";"0,0723";"99,1009";"0,1446";"2,2785"
"1,9320";"0,1611";"0,0725";"99,2935";"0,1450";"2,2829"
"1,9380";"0,1617";"0,0728";"99,5513";"0,1455";"2,2889"
"1,9440";"0,1621";"0,0730";"99,8842";"0,1460";"2,2965"
"1,9500";"0,1626";"0,0732";"100,2160";"0,1464";"2,3041"
"1,9560";"0,1631";"0,0734";"100,5675";"0,1468";"2,3122"
"1,9620";"0,1636";"0,0736";"100,9118";"0,1472";"2,3201"
"1,9680";"0,1641";"0,0738";"101,2309";"0,1476";"2,3275"
"1,9740";"0,1646";"0,0740";"101,5676";"0,1480";"2,3352"
"1,9800";"0,1651";"0,0742";"101,8771";"0,1485";"2,3423"
"1,9860";"0,1656";"0,0745";"102,1759";"0,1489";"2,3492"
"1,9920";"0,1661";"0,0747";"102,4913";"0,1493";"2,3564"
"1,9980";"0,1666";"0,0748";"102,8250";"0,1497";"2,3641"
"2,0040";"0,1670";"0,0751";"103,1164";"0,1501";"2,3708"
"2,0100";"0,1676";"0,0753";"103,3683";"0,1506";"2,3766"
"2,0160";"0,1682";"0,0755";"103,6262";"0,1510";"2,3825"
"2,0220";"0,1686";"0,0757";"103,9486";"0,1515";"2,3900"
"2,0280";"0,1692";"0,0760";"104,2461";"0,1520";"2,3968"
"2,0340";"0,1697";"0,0763";"104,5431";"0,1525";"2,4036"
"2,0400";"0,1702";"0,0765";"104,7903";"0,1530";"2,4093"
"2,0460";"0,1707";"0,0768";"105,0314";"0,1536";"2,4148"
"2,0520";"0,1712";"0,0770";"105,2596";"0,1541";"2,4201"
"2,0580";"0,1716";"0,0773";"105,5358";"0,1546";"2,4264"
"2,0640";"0,1722";"0,0775";"105,8694";"0,1550";"2,4341"
"2,0700";"0,1726";"0,0777";"106,1839";"0,1555";"2,4413"
"2,0760";"0,1731";"0,0779";"106,4784";"0,1559";"2,4481"
"2,0820";"0,1736";"0,0781";"106,7672";"0,1562";"2,4548"
"2,0880";"0,1741";"0,0783";"107,0799";"0,1567";"2,4619"
"2,0940";"0,1746";"0,0785";"107,3760";"0,1571";"2,4688"
"2,1000";"0,1751";"0,0788";"107,6781";"0,1575";"2,4757"
"2,1060";"0,1757";"0,0790";"107,9937";"0,1579";"2,4830"
"2,1120";"0,1761";"0,0792";"108,3031";"0,1584";"2,4901"
"2,1180";"0,1766";"0,0794";"108,6065";"0,1588";"2,4970"
"2,1240";"0,1772";"0,0796";"108,9197";"0,1593";"2,5042"
"2,1300";"0,1776";"0,0799";"109,2369";"0,1597";"2,5115"
"2,1360";"0,1782";"0,0801";"109,5073";"0,1602";"2,5178"
"2,1420";"0,1787";"0,0803";"109,8089";"0,1606";"2,5247"
"2,1480";"0,1792";"0,0805";"110,1315";"0,1610";"2,5321"
"2,1540";"0,1797";"0,0807";"110,4537";"0,1614";"2,5395"
"2,1600";"0,1802";"0,0809";"110,7444";"0,1619";"2,5462"
"2,1660";"0,1807";"0,0812";"111,0252";"0,1623";"2,5527"
"2,1720";"0,1812";"0,0814";"111,3426";"0,1628";"2,5600"
"2,1780";"0,1817";"0,0816";"111,6286";"0,1633";"2,5665"
"2,1840";"0,1822";"0,0819";"111,9118";"0,1637";"2,5730"
"2,1900";"0,1827";"0,0821";"112,2217";"0,1642";"2,5802"
"2,1960";"0,1832";"0,0824";"112,5508";"0,1647";"2,5877"
"2,2020";"0,1836";"0,0826";"112,8616";"0,1652";"2,5949"
"2,2080";"0,1842";"0,0828";"113,1891";"0,1656";"2,6024"
"2,2140";"0,1847";"0,0830";"113,5081";"0,1661";"2,6097"
"2,2200";"0,1851";"0,0832";"113,8045";"0,1665";"2,6166"
"2,2260";"0,1857";"0,0834";"114,0611";"0,1668";"2,6225"
"2,2320";"0,1862";"0,0836";"114,2759";"0,1672";"2,6274"
"2,2380";"0,1866";"0,0838";"114,5143";"0,1675";"2,6329"
