Tiempo;Desplazamiento;Desplazamiento por tracción;Fuerza;Deformación por tracción (Deformación 1);Esfuerzo de tracción
(s);(mm);(mm);(N);(%);(MPa)
"0,0000";"0,0000";"0,0000";"0,2449";"-0,0001";"0,0058"
"0,0060";"0,0001";"0,0000";"0,2588";"-0,0001";"0,0061"
"0,0120";"0,0001";"0,0000";"0,2351";"0,0000";"0,0056"
"0,0180";"0,0003";"0,0000";"0,2225";"0,0000";"0,0053"
"0,0240";"0,0005";"0,0000";"0,2387";"0,0001";"0,0056"
"0,0300";"0,0007";"0,0001";"0,2857";"0,0001";"0,0068"
"0,0360";"0,0011";"0,0001";"0,4137";"0,0002";"0,0098"
"0,0420";"0,0016";"0,0001";"0,6040";"0,0003";"0,0143"
"0,0480";"0,0020";"0,0002";"0,8181";"0,0004";"0,0193"
"0,0540";"0,0026";"0,0003";"1,0817";"0,0005";"0,0256"
"0,0600";"0,0032";"0,0004";"1,4211";"0,0007";"0,0336"
"0,0660";"0,0037";"0,0005";"1,8227";"0,0010";"0,0431"
"0,0720";"0,0044";"0,0007";"2,2976";"0,0013";"0,0543"
"0,0780";"0,0050";"0,0008";"2,8114";"0,0017";"0,0665"
"0,0840";"0,0057";"0,0010";"3,3308";"0,0021";"0,0787"
"0,0900";"0,0063";"0,0013";"3,8255";"0,0026";"0,0904"
"0,0960";"0,0070";"0,0016";"4,3392";"0,0031";"0,1026"
"0,1020";"0,0076";"0,0018";"4,9215";"0,0036";"0,1163"
"0,1080";"0,0082";"0,0021";"5,5776";"0,0042";"0,1319"
"0,1140";"0,0088";"0,0023";"6,2419";"0,0047";"0,1476"
"0,1200";"0,0093";"0,0025";"6,8804";"0,0051";"0,1627"
"0,1260";"0,0099";"0,0028";"7,4858";"0,0055";"0,1770"
"0,1320";"0,0104";"0,0030";"8,0968";"0,0060";"0,1914"
"0,1380";"0,0110";"0,0032";"8,6725";"0,0065";"0,2050"
"0,1440";"0,0116";"0,0035";"9,2101";"0,0070";"0,2177"
"0,1500";"0,0122";"0,0037";"9,7664";"0,0075";"0,2309"
"0,1560";"0,0127";"0,0040";"10,3423";"0,0080";"0,2445"
"0,1620";"0,0133";"0,0042";"10,9188";"0,0085";"0,2581"
"0,1680";"0,0139";"0,0045";"11,5509";"0,0089";"0,2731"
"0,1740";"0,0144";"0,0047";"12,1871";"0,0094";"0,2881"
"0,1800";"0,0149";"0,0049";"12,8388";"0,0098";"0,3035"
"0,1860";"0,0155";"0,0051";"13,4712";"0,0103";"0,3185"
"0,1920";"0,0160";"0,0054";"14,0863";"0,0108";"0,3330"
"0,1980";"0,0166";"0,0056";"14,6644";"0,0112";"0,3467"
"0,2040";"0,0171";"0,0058";"15,2186";"0,0116";"0,3598"
"0,2100";"0,0176";"0,0060";"15,7962";"0,0120";"0,3734"
"0,2160";"0,0181";"0,0062";"16,3483";"0,0124";"0,3865"
"0,2220";"0,0186";"0,0064";"16,9024";"0,0128";"0,3996"
"0,2280";"0,0191";"0,0066";"17,4717";"0,0132";"0,4130"
"0,2340";"0,0196";"0,0068";"17,9892";"0,0136";"0,4253"
"0,2400";"0,0201";"0,0070";"18,4722";"0,0140";"0,4367"
"0,2460";"0,0206";"0,0072";"18,9953";"0,0144";"0,4491"
"0,2520";"0,0211";"0,0074";"19,5095";"0,0149";"0,4612"
"0,2580";"0,0216";"0,0076";"20,0052";"0,0153";"0,4729"
"0,2640";"0,0221";"0,0078";"20,5233";"0,0156";"0,4852"
"0,2700";"0,0226";"0,0080";"21,0114";"0,0160";"0,4967"
"0,2760";"0,0231";"0,0082";"21,4932";"0,0164";"0,5081"
"0,2820";"0,0236";"0,0084";"21,9864";"0,0168";"0,5198"
"0,2880";"0,0242";"0,0086";"22,5127";"0,0172";"0,5322"
"0,2940";"0,0247";"0,0088";"23,0493";"0,0176";"0,5449"
"0,3000";"0,0252";"0,0090";"23,5614";"0,0180";"0,5570"
"0,3060";"0,0257";"0,0092";"24,0534";"0,0184";"0,5686"
"0,3120";"0,0262";"0,0094";"24,5467";"0,0188";"0,5803"
"0,3180";"0,0267";"0,0096";"25,0035";"0,0192";"0,5911"
"0,3240";"0,0273";"0,0098";"25,4720";"0,0196";"0,6022"
"0,3300";"0,0277";"0,0100";"25,9733";"0,0200";"0,6140"
"0,3360";"0,0282";"0,0102";"26,5172";"0,0204";"0,6269"
"0,3420";"0,0287";"0,0104";"27,0328";"0,0209";"0,6391"
"0,3480";"0,0291";"0,0106";"27,4903";"0,0213";"0,6499"
"0,3540";"0,0297";"0,0108";"27,9068";"0,0217";"0,6597"
"0,3600";"0,0302";"0,0110";"28,3357";"0,0221";"0,6699"
"0,3660";"0,0306";"0,0112";"28,8002";"0,0224";"0,6809"
"0,3720";"0,0311";"0,0114";"29,2901";"0,0228";"0,6924"
"0,3780";"0,0317";"0,0116";"29,8042";"0,0232";"0,7046"
"0,3840";"0,0321";"0,0118";"30,3422";"0,0236";"0,7173"
"0,3900";"0,0326";"0,0120";"30,8419";"0,0240";"0,7291"
"0,3960";"0,0332";"0,0122";"31,2922";"0,0244";"0,7398"
"0,4020";"0,0336";"0,0124";"31,7423";"0,0248";"0,7504"
"0,4080";"0,0342";"0,0126";"32,2398";"0,0251";"0,7622"
"0,4140";"0,0347";"0,0127";"32,7756";"0,0255";"0,7748"
"0,4200";"0,0352";"0,0129";"33,2872";"0,0259";"0,7869"
"0,4260";"0,0357";"0,0132";"33,7228";"0,0264";"0,7972"
"0,4320";"0,0363";"0,0134";"34,1659";"0,0268";"0,8077"
"0,4380";"0,0367";"0,0136";"34,6973";"0,0272";"0,8203"
"0,4440";"0,0372";"0,0138";"35,2638";"0,0276";"0,8337"
"0,4500";"0,0377";"0,0140";"35,7858";"0,0281";"0,8460"
"0,4560";"0,0382";"0,0142";"36,3188";"0,0285";"0,8586"
"0,4620";"0,0387";"0,0145";"36,8679";"0,0289";"0,8716"
"0,4680";"0,0392";"0,0147";"37,3860";"0,0293";"0,8838"
"0,4740";"0,0397";"0,0148";"37,9078";"0,0297";"0,8962"
"0,4800";"0,0402";"0,0150";"38,4407";"0,0301";"0,9088"
"0,4860";"0,0407";"0,0152";"38,9630";"0,0305";"0,9211"
"0,4920";"0,0411";"0,0154";"39,4399";"0,0309";"0,9324"
"0,4980";"0,0417";"0,0156";"39,9117";"0,0313";"0,9436"
"0,5040";"0,0422";"0,0158";"40,3937";"0,0317";"0,9549"
"0,5100";"0,0426";"0,0161";"40,8561";"0,0321";"0,9659"
"0,5160";"0,0432";"0,0163";"41,3401";"0,0325";"0,9773"
"0,5220";"0,0437";"0,0165";"41,8217";"0,0329";"0,9887"
"0,5280";"0,0442";"0,0167";"42,3269";"0,0333";"1,0007"
"0,5340";"0,0447";"0,0168";"42,8280";"0,0337";"1,0125"
"0,5400";"0,0453";"0,0170";"43,2854";"0,0341";"1,0233"
"0,5460";"0,0457";"0,0172";"43,7305";"0,0344";"1,0338"
"0,5520";"0,0463";"0,0174";"44,2020";"0,0348";"1,0450"
"0,5580";"0,0468";"0,0176";"44,7225";"0,0352";"1,0573"
"0,5640";"0,0472";"0,0178";"45,2464";"0,0355";"1,0697"
"0,5700";"0,0478";"0,0180";"45,7718";"0,0359";"1,0821"
"0,5760";"0,0482";"0,0182";"46,3253";"0,0364";"1,0952"
"0,5820";"0,0487";"0,0184";"46,8271";"0,0368";"1,1070"
"0,5880";"0,0492";"0,0186";"47,2679";"0,0372";"1,1175"
