Tiempo;Desplazamiento;Desplazamiento por tracción;Fuerza;Deformación por tracción (Deformación 1);Esfuerzo de tracción
"0,5820";"0,0614";"0,0191";"42,9428";"0,0382";"1,0076"
"0,5880";"0,0619";"0,0193";"43,3514";"0,0386";"1,0172"
"0,5940";"0,0624";"0,0195";"43,7835";"0,0390";"1,0273"
"0,6000";"0,0629";"0,0197";"44,2238";"0,0393";"1,0377"
"0,6060";"0,0634";"0,0199";"44,6868";"0,0397";"1,0485"
"0,6120";"0,0639";"0,0201";"45,1474";"0,0401";"1,0593"
"0,6180";"0,0643";"0,0203";"45,5858";"0,0405";"1,0696"
"0,6240";"0,0649";"0,0204";"46,0082";"0,0409";"1,0795"
"0,6300";"0,0654";"0,0206";"46,4551";"0,0412";"1,0900"
"0,6360";"0,0659";"0,0208";"46,8860";"0,0416";"1,1001"
"0,6420";"0,0664";"0,0210";"47,3112";"0,0421";"1,1101"
"0,6480";"0,0669";"0,0212";"47,7593";"0,0425";"1,1206"
"0,6540";"0,0674";"0,0214";"48,2258";"0,0429";"1,1316"
"0,6600";"0,0679";"0,0216";"48,6999";"0,0433";"1,1427"
"0,6660";"0,0684";"0,0219";"49,1674";"0,0437";"1,1537"
"0,6720";"0,0689";"0,0221";"49,6465";"0,0442";"1,1649"
"0,6780";"0,0694";"0,0223";"50,0940";"0,0446";"1,1754"
"0,6840";"0,0699";"0,0225";"50,5406";"0,0450";"1,1859"
"0,6900";"0,0703";"0,0227";"50,9630";"0,0454";"1,1958"
"0,6960";"0,0709";"0,0229";"51,3544";"0,0458";"1,2050"
"0,7020";"0,0714";"0,0231";"51,7700";"0,0462";"1,2147"
"0,7080";"0,0718";"0,0233";"52,1893";"0,0465";"1,2246"
"0,7140";"0,0724";"0,0234";"52,5787";"0,0469";"1,2337"
"0,7200";"0,0729";"0,0236";"52,9844";"0,0473";"1,2432"
"0,7260";"0,0733";"0,0238";"53,4236";"0,0477";"1,2535"
"0,7320";"0,0739";"0,0240";"53,8683";"0,0481";"1,2640"
"0,7380";"0,0744";"0,0243";"54,3080";"0,0485";"1,2743"
"0,7440";"0,0748";"0,0245";"54,7430";"0,0490";"1,2845"
"0,7500";"0,0754";"0,0247";"55,1967";"0,0494";"1,2951"
"0,7560";"0,0759";"0,0249";"55,6529";"0,0498";"1,3058"
"0,7620";"0,0764";"0,0251";"56,1233";"0,0503";"1,3169"
"0,7680";"0,0769";"0,0253";"56,6235";"0,0507";"1,3286"
"0,7740";"0,0775";"0,0255";"57,1242";"0,0510";"1,3404"
"0,7800";"0,0780";"0,0257";"57,5906";"0,0514";"1,3513"
"0,7860";"0,0785";"0,0259";"58,0772";"0,0518";"1,3627"
"0,7920";"0,0790";"0,0261";"58,5653";"0,0522";"1,3742"
"0,7980";"0,0794";"0,0263";"59,0281";"0,0526";"1,3850"
"0,8040";"0,0799";"0,0265";"59,4697";"0,0530";"1,3954"
"0,8100";"0,0804";"0,0267";"59,9097";"0,0534";"1,4057"
"0,8160";"0,0809";"0,0269";"60,3136";"0,0538";"1,4152"
"0,8220";"0,0814";"0,0271";"60,6850";"0,0542";"1,4239"
"0,8280";"0,0819";"0,0273";"61,0505";"0,0546";"1,4325"
"0,8340";"0,0823";"0,0275";"61,4524";"0,0550";"1,4419"
"0,8400";"0,0829";"0,0277";"61,8467";"0,0553";"1,4512"
"0,8460";"0,0834";"0,0279";"62,2030";"0,0557";"1,4595"
"0,8520";"0,0838";"0,0280";"62,5826";"0,0561";"1,4684"
"0,8580";"0,0843";"0,0282";"62,9838";"0,0565";"1,4779"
"0,8640";"0,0849";"0,0284";"63,4113";"0,0569";"1,4879"
"0,8700";"0,0854";"0,0287";"63,8628";"0,0573";"1,4985"
"0,8760";"0,0859";"0,0289";"64,2842";"0,0577";"1,5084"
"0,8820";"0,0865";"0,0291";"64,7230";"0,0582";"1,5187"
"0,8880";"0,0869";"0,0293";"65,1886";"0,0586";"1,5296"
"0,8940";"0,0875";"0,0295";"65,6558";"0,0590";"1,5405"
"0,9000";"0,0880";"0,0297";"66,1646";"0,0594";"1,5525"
"0,9060";"0,0884";"0,0299";"66,6609";"0,0598";"1,5641"
"0,9120";"0,0889";"0,0301";"67,1511";"0,0602";"1,5756"
"0,9180";"0,0894";"0,0303";"67,6187";"0,0606";"1,5866"
"0,9240";"0,0899";"0,0305";"68,0512";"0,0610";"1,5968"
"0,9300";"0,0904";"0,0307";"68,4856";"0,0614";"1,6069"
"0,9360";"0,0909";"0,0309";"68,9445";"0,0618";"1,6177"
"0,9420";"0,0913";"0,0311";"69,3908";"0,0623";"1,6282"
"0,9480";"0,0919";"0,0313";"69,8310";"0,0627";"1,6385"
"0,9540";"0,0924";"0,0315";"70,2736";"0,0630";"1,6489"
"0,9600";"0,0928";"0,0317";"70,7299";"0,0634";"1,6596"
"0,9660";"0,0934";"0,0319";"71,1474";"0,0637";"1,6694"
"0,9720";"0,0939";"0,0320";"71,5830";"0,0641";"1,6796"
"0,9780";"0,0943";"0,0322";"72,0220";"0,0644";"1,6899"
"0,9840";"0,0949";"0,0324";"72,4439";"0,0648";"1,6998"
"0,9900";"0,0954";"0,0326";"72,8471";"0,0652";"1,7093"
"0,9960";"0,0959";"0,0328";"73,2625";"0,0656";"1,7190"
"1,0020";"0,0965";"0,0330";"73,6922";"0,0660";"1,7291"
"1,0080";"0,0970";"0,0332";"74,1469";"0,0664";"1,7398"
"1,0140";"0,0975";"0,0334";"74,6349";"0,0668";"1,7512"
"1,0200";"0,0980";"0,0336";"75,1143";"0,0672";"1,7625"
"1,0260";"0,0985";"0,0338";"75,5745";"0,0676";"1,7733"
"1,0320";"0,0989";"0,0340";"76,0070";"0,0681";"1,7834"
"1,0380";"0,0994";"0,0343";"76,4247";"0,0685";"1,7932"
"1,0440";"0,0999";"0,0345";"76,8632";"0,0689";"1,8035"
"1,0500";"0,1004";"0,0347";"77,3229";"0,0694";"1,8143"
"1,0560";"0,1009";"0,0349";"77,7882";"0,0697";"1,8252"
"1,0620";"0,1014";"0,0350";"78,2289";"0,0701";"1,8356"
"1,0680";"0,1018";"0,0352";"78,6104";"0,0705";"1,8445"
"1,0740";"0,1024";"0,0354";"79,0028";"0,0708";"1,8537"
"1,0800";"0,1029";"0,0356";"79,3998";"0,0711";"1,8630"
"1,0860";"0,1034";"0,0358";"79,7947";"0,0715";"1,8723"
"1,0920";"0,1039";"0,0359";"80,2028";"0,0719";"1,8819"
"1,0980";"0,1044";"0,0361";"80,6139";"0,0723";"1,8915"
"1,1040";"0,1048";"0,0363";"81,0828";"0,0726";"1,9025"
"1,1100";"0,1054";"0,0365";"81,5685";"0,0729";"1,9139"
"1,1160";"0,1059";"0,0366";"82,0034";"0,0733";"1,9241"
"1,1220";"0,1064";"0,0369";"82,3904";"0,0737";"1,9332"
"1,1280";"0,1069";"0,0371";"82,7880";"0,0741";"1,9425"
"1,1340";"0,1075";"0,0373";"83,2007";"0,0746";"1,9522"
"1,1400";"0,1079";"0,0375";"83,6829";"0,0750";"1,9635"
"1,1460";"0,1084";"0,0377";"84,1780";"0,0754";"1,9752"
"1,1520";"0,1090";"0,0379";"84,6102";"0,0759";"1,9853"
"1,1580";"0,1094";"0,0382";"85,0247";"0,0763";"1,9950"
"1,1640";"0,1099";"0,0384";"85,4564";"0,0767";"2,0052"
"1,1700";"0,1104";"0,0386";"85,8945";"0,0771";"2,0154"
"1,1760";"0,1108";"0,0388";"86,3345";"0,0775";"2,0258"
"1,1820";"0,1114";"0,0389";"86,7545";"0,0779";"2,0356"
"1,1880";"0,1119";"0,0391";"87,1679";"0,0782";"2,0453"
"1,1940";"0,1123";"0,0393";"87,5806";"0,0785";"2,0550"
"1,2000";"0,1129";"0,0394";"88,0255";"0,0789";"2,0654"
"1,2060";"0,1134";"0,0396";"88,4279";"0,0793";"2,0749"
"1,2120";"0,1139";"0,0398";"88,8144";"0,0796";"2,0839"
"1,2180";"0,1144";"0,0400";"89,1784";"0,0800";"2,0925"
"1,2240";"0,1149";"0,0402";"89,5815";"0,0804";"2,1019"
"1,2300";"0,1154";"0,0404";"90,0238";"0,0808";"2,1123"
"1,2360";"0,1159";"0,0406";"90,4769";"0,0813";"2,1230"
"1,2420";"0,1164";"0,0409";"90,9353";"0,0817";"2,1337"
"1,2480";"0,1169";"0,0411";"91,3929";"0,0821";"2,1444"
"1,2540";"0,1174";"0,0413";"91,8603";"0,0825";"2,1554"
"1,2600";"0,1179";"0,0415";"92,3456";"0,0829";"2,1668"
"1,2660";"0,1184";"0,0417";"92,7805";"0,0834";"2,1770"
"1,2720";"0,1189";"0,0419";"93,1618";"0,0838";"2,1860"
"1,2780";"0,1195";"0,0421";"93,5774";"0,0842";"2,1957"
"1,2840";"0,1199";"0,0423";"94,0108";"0,0845";"2,2059"
"1,2900";"0,1204";"0,0425";"94,4754";"0,0849";"2,2168"
"1,2960";"0,1209";"0,0426";"94,9047";"0,0853";"2,2268"
"1,3020";"0,1214";"0,0428";"95,3291";"0,0857";"2,2368"
"1,3080";"0,1219";"0,0430";"95,6968";"0,0860";"2,2454"
"1,3140";"0,1224";"0,0432";"96,0686";"0,0864";"2,2542"
"1,3200";"0,1228";"0,0434";"96,4530";"0,0868";"2,2632"
"1,3260";"0,1234";"0,0436";"96,8482";"0,0872";"2,2724"
"1,3320";"0,1239";"0,0438";"97,2608";"0,0876";"2,2821"
"1,3380";"0,1243";"0,0440";"97,7125";"0,0880";"2,2927"
"1,3440";"0,1249";"0,0442";"98,1419";"0,0884";"2,3028"
"1,3500";"0,1254";"0,0444";"98,5834";"0,0887";"2,3132"
"1,3560";"0,1259";"0,0445";"99,0318";"0,0891";"2,3237"
"1,3620";"0,1264";"0,0447";"99,4317";"0,0895";"2,3331"
"1,3680";"0,1269";"0,0450";"99,8312";"0,0899";"2,3424"
"1,3740";"0,1274";"0,0451";"100,2813";"0,0903";"2,3530"
"1,3800";"0,1279";"0,0453";"100,7519";"0,0907";"2,3640"
"1,3860";"0,1285";"0,0456";"101,1498";"0,0911";"2,3734"
"1,3920";"0,1289";"0,0458";"101,5255";"0,0915";"2,3822"
"1,3980";"0,1294";"0,0460";"101,9147";"0,0919";"2,3913"
"1,4040";"0,1299";"0,0461";"102,2950";"0,0923";"2,4003"
"1,4100";"0,1304";"0,0464";"102,6978";"0,0927";"2,4097"
"1,4160";"0,1309";"0,0466";"103,1450";"0,0931";"2,4202"
"1,4220";"0,1314";"0,0468";"103,6156";"0,0936";"2,4312"
"1,4280";"0,1319";"0,0470";"104,0144";"0,0939";"2,4406"
"1,4340";"0,1324";"0,0471";"104,4023";"0,0943";"2,4497"
"1,4400";"0,1329";"0,0473";"104,8065";"0,0946";"2,4592"
"1,4460";"0,1333";"0,0475";"105,1904";"0,0950";"2,4682"
"1,4520";"0,1339";"0,0477";"105,5756";"0,0954";"2,4772"
"1,4580";"0,1344";"0,0478";"106,0010";"0,0957";"2,4872"
"1,4640";"0,1348";"0,0480";"106,4550";"0,0960";"2,4979"
"1,4700";"0,1353";"0,0482";"106,9427";"0,0964";"2,5093"
"1,4760";"0,1358";"0,0484";"107,4444";"0,0968";"2,5211"
"1,4820";"0,1364";"0,0486";"107,8949";"0,0973";"2,5317"
"1,4880";"0,1369";"0,0488";"108,3306";"0,0977";"2,5419"
"1,4940";"0,1374";"0,0490";"108,8005";"0,0981";"2,5529"
"1,5000";"0,1379";"0,0492";"109,2500";"0,0985";"2,5634"
"1,5060";"0,1384";"0,0495";"109,6667";"0,0989";"2,5732"
"1,5120";"0,1390";"0,0497";"110,0421";"0,0993";"2,5820"
"1,5180";"0,1394";"0,0499";"110,4240";"0,0997";"2,5910"
"1,5240";"0,1399";"0,0501";"110,8044";"0,1001";"2,5999"
"1,5300";"0,1404";"0,0503";"111,1925";"0,1005";"2,6090"
"1,5360";"0,1409";"0,0505";"111,6116";"0,1009";"2,6189"
"1,5420";"0,1414";"0,0507";"112,0648";"0,1013";"2,6295"
"1,5480";"0,1419";"0,0509";"112,5015";"0,1017";"2,6397"
"1,5540";"0,1423";"0,0511";"112,9501";"0,1021";"2,6503"
"1,5600";"0,1429";"0,0512";"113,3875";"0,1025";"2,6605"
"1,5660";"0,1434";"0,0514";"113,8032";"0,1029";"2,6703"
"1,5720";"0,1438";"0,0516";"114,2150";"0,1033";"2,6799"
"1,5780";"0,1443";"0,0518";"114,6164";"0,1037";"2,6894"
"1,5840";"0,1448";"0,0520";"115,0055";"0,1040";"2,6985"
"1,5900";"0,1453";"0,0522";"115,3814";"0,1043";"2,7073"
"1,5960";"0,1458";"0,0523";"115,7526";"0,1047";"2,7160"
"1,6020";"0,1464";"0,0525";"116,1330";"0,1051";"2,7249"
"1,6080";"0,1469";"0,0527";"116,5640";"0,1055";"2,7351"
"1,6140";"0,1474";"0,0529";"117,0046";"0,1059";"2,7454"
"1,6200";"0,1479";"0,0531";"117,4323";"0,1063";"2,7554"
"1,6260";"0,1484";"0,0533";"117,8631";"0,1067";"2,7655"
"1,6320";"0,1490";"0,0535";"118,2847";"0,1071";"2,7754"
"1,6380";"0,1495";"0,0537";"118,6960";"0,1074";"2,7851"
"1,6440";"0,1499";"0,0539";"119,0983";"0,1078";"2,7945"
"1,6500";"0,1504";"0,0541";"119,5234";"0,1081";"2,8045"
"1,6560";"0,1509";"0,0542";"119,9437";"0,1085";"2,8144"
"1,6620";"0,1514";"0,0544";"120,3322";"0,1089";"2,8235"
"1,6680";"0,1519";"0,0546";"120,7178";"0,1093";"2,8325"
"1,6740";"0,1524";"0,0548";"121,0969";"0,1097";"2,8414"
"1,6800";"0,1528";"0,0550";"121,5307";"0,1101";"2,8516"
"1,6860";"0,1534";"0,0552";"121,9438";"0,1105";"2,8613"
"1,6920";"0,1539";"0,0554";"122,3400";"0,1108";"2,8706"
"1,6980";"0,1543";"0,0556";"122,7478";"0,1112";"2,8802"
"1,7040";"0,1548";"0,0557";"123,1351";"0,1115";"2,8892"
"1,7100";"0,1554";"0,0559";"123,5327";"0,1119";"2,8986"
"1,7160";"0,1558";"0,0561";"123,9477";"0,1122";"2,9083"
"1,7220";"0,1563";"0,0563";"124,3481";"0,1126";"2,9177"
"1,7280";"0,1569";"0,0565";"124,7642";"0,1130";"2,9275"
"1,7340";"0,1574";"0,0567";"125,2047";"0,1134";"2,9378"
"1,7400";"0,1579";"0,0569";"125,6416";"0,1138";"2,9481"
"1,7460";"0,1585";"0,0571";"126,0461";"0,1142";"2,9576"
"1,7520";"0,1589";"0,0573";"126,4221";"0,1146";"2,9664"
"1,7580";"0,1595";"0,0575";"126,8069";"0,1150";"2,9754"
"1,7640";"0,1600";"0,0577";"127,2043";"0,1154";"2,9847"
"1,7700";"0,1604";"0,0579";"127,6130";"0,1158";"2,9943"
"1,7760";"0,1609";"0,0581";"128,0479";"0,1162";"3,0045"
"1,7820";"0,1614";"0,0583";"128,4807";"0,1166";"3,0147"
"1,7880";"0,1619";"0,0585";"128,9065";"0,1170";"3,0247"
"1,7940";"0,1624";"0,0587";"129,3664";"0,1173";"3,0355"
"1,8000";"0,1629";"0,0588";"129,8362";"0,1177";"3,0465"
"1,8060";"0,1634";"0,0590";"130,2143";"0,1180";"3,0554"
"1,8120";"0,1639";"0,0592";"130,5535";"0,1184";"3,0633"
"1,8180";"0,1644";"0,0593";"130,9090";"0,1187";"3,0717"
"1,8240";"0,1648";"0,0595";"131,3059";"0,1190";"3,0810"
"1,8300";"0,1654";"0,0597";"131,7194";"0,1194";"3,0907"
"1,8360";"0,1659";"0,0599";"132,1204";"0,1197";"3,1001"
"1,8420";"0,1664";"0,0601";"132,5412";"0,1201";"3,1100"
"1,8480";"0,1669";"0,0602";"132,9687";"0,1205";"3,1200"
"1,8540";"0,1675";"0,0604";"133,4240";"0,1209";"3,1307"
"1,8600";"0,1679";"0,0606";"133,8450";"0,1212";"3,1405"
"1,8660";"0,1685";"0,0608";"134,2543";"0,1216";"3,1501"
"1,8720";"0,1689";"0,0610";"134,6676";"0,1219";"3,1598"
"1,8780";"0,1694";"0,0612";"135,0816";"0,1223";"3,1696"
"1,8840";"0,1699";"0,0614";"135,4743";"0,1227";"3,1788"
"1,8900";"0,1705";"0,0615";"135,9192";"0,1231";"3,1892"
"1,8960";"0,1709";"0,0617";"136,3808";"0,1235";"3,2000"
"1,9020";"0,1714";"0,0619";"136,8011";"0,1239";"3,2099"
"1,9080";"0,1719";"0,0621";"137,1683";"0,1242";"3,2185"
"1,9140";"0,1724";"0,0623";"137,5561";"0,1246";"3,2276"
"1,9200";"0,1729";"0,0625";"137,9830";"0,1249";"3,2376"
"1,9260";"0,1734";"0,0627";"138,3820";"0,1253";"3,2470"
"1,9320";"0,1738";"0,0629";"138,7543";"0,1257";"3,2557"
"1,9380";"0,1743";"0,0631";"139,0804";"0,1261";"3,2634"
"1,9440";"0,1749";"0,0633";"139,4290";"0,1265";"3,2716"
"1,9500";"0,1753";"0,0634";"139,8419";"0,1269";"3,2813"
"1,9560";"0,1758";"0,0636";"140,2845";"0,1272";"3,2916"
"1,9620";"0,1763";"0,0638";"140,6977";"0,1276";"3,3013"
"1,9680";"0,1768";"0,0639";"141,1087";"0,1279";"3,3110"
"1,9740";"0,1774";"0,0641";"141,5514";"0,1282";"3,3214"
"1,9800";"0,1779";"0,0643";"141,9736";"0,1286";"3,3313"
"1,9860";"0,1784";"0,0645";"142,3576";"0,1290";"3,3403"
"1,9920";"0,1789";"0,0647";"142,7400";"0,1294";"3,3493"
"1,9980";"0,1795";"0,0649";"143,1229";"0,1298";"3,3582"
"2,0040";"0,1799";"0,0651";"143,4930";"0,1302";"3,3669"
"2,0100";"0,1805";"0,0653";"143,9343";"0,1305";"3,3773"
"2,0160";"0,1810";"0,0654";"144,4160";"0,1309";"3,3886"
"2,0220";"0,1814";"0,0656";"144,8983";"0,1313";"3,3999"
"2,0280";"0,1819";"0,0658";"145,4123";"0,1316";"3,4120"
"2,0340";"0,1824";"0,0660";"145,8661";"0,1320";"3,4226"
"2,0400";"0,1829";"0,0662";"146,2764";"0,1324";"3,4322"
"2,0460";"0,1834";"0,0664";"146,6426";"0,1328";"3,4408"
"2,0520";"0,1839";"0,0666";"146,9599";"0,1332";"3,4483"
"2,0580";"0,1843";"0,0668";"147,2964";"0,1335";"3,4562"
"2,0640";"0,1849";"0,0669";"147,6839";"0,1338";"3,4653"
"2,0700";"0,1854";"0,0671";"148,1183";"0,1342";"3,4755"
"2,0760";"0,1858";"0,0673";"148,5281";"0,1345";"3,4851"
"2,0820";"0,1863";"0,0675";"148,9191";"0,1349";"3,4942"
"2,0880";"0,1868";"0,0677";"149,2929";"0,1353";"3,5030"
"2,0940";"0,1873";"0,0679";"149,7091";"0,1357";"3,5128"
"2,1000";"0,1879";"0,0680";"150,1757";"0,1360";"3,5237"
"2,1060";"0,1884";"0,0682";"150,6335";"0,1364";"3,5345"
"2,1120";"0,1889";"0,0684";"151,0995";"0,1367";"3,5454"
"2,1180";"0,1894";"0,0685";"151,5547";"0,1371";"3,5561"
"2,1240";"0,1899";"0,0687";"151,9412";"0,1374";"3,5652"
"2,1300";"0,1904";"0,0689";"152,3478";"0,1378";"3,5747"
"2,1360";"0,1909";"0,0691";"152,7961";"0,1382";"3,5852"
"2,1420";"0,1914";"0,0693";"153,2495";"0,1386";"3,5959"
"2,1480";"0,1919";"0,0695";"153,7010";"0,1390";"3,6064"
"2,1540";"0,1924";"0,0697";"154,1804";"0,1394";"3,6177"
"2,1600";"0,1929";"0,0699";"154,6346";"0,1398";"3,6284"
"2,1660";"0,1933";"0,0701";"155,0306";"0,1401";"3,6376"
"2,1720";"0,1939";"0,0703";"155,4179";"0,1405";"3,6467"
"2,1780";"0,1944";"0,0704";"155,8173";"0,1409";"3,6561"
"2,1840";"0,1948";"0,0706";"156,2090";"0,1412";"3,6653"
"2,1900";"0,1953";"0,0708";"156,6579";"0,1415";"3,6758"
"2,1960";"0,1958";"0,0709";"157,0936";"0,1419";"3,6861"
"2,2020";"0,1963";"0,0711";"157,4805";"0,1422";"3,6951"
"2,2080";"0,1968";"0,0713";"157,8470";"0,1425";"3,7037"
"2,2140";"0,1974";"0,0714";"158,2256";"0,1428";"3,7126"
"2,2200";"0,1979";"0,0716";"158,5865";"0,1432";"3,7211"
"2,2260";"0,1984";"0,0718";"158,9444";"0,1435";"3,7295"
"2,2320";"0,1989";"0,0720";"159,3248";"0,1440";"3,7384"
"2,2380";"0,1994";"0,0722";"159,7144";"0,1444";"3,7475"
