Tiempo;Desplazamiento;Desplazamiento por tracción;Fuerza;Deformación por tracción (Deformación 1);Esfuerzo de tracción
(s);(mm);(mm);(N);(%);(MPa)
"0,0000";"0,0000";"0,0000";"0,1227";"-0,0001";"0,0029"
"0,0060";"0,0000";"0,0000";"0,1087";"0,0000";"0,0026"
"0,0120";"0,0002";"0,0000";"0,0914";"0,0000";"0,0022"
"0,0180";"0,0003";"0,0000";"0,0595";"0,0001";"0,0014"
"0,0240";"0,0005";"0,0001";"0,0690";"0,0001";"0,0017"
"0,0300";"0,0007";"0,0001";"0,0965";"0,0002";"0,0023"
"0,0360";"0,0010";"0,0001";"0,1791";"0,0003";"0,0043"
"0,0420";"0,0014";"0,0002";"0,3225";"0,0003";"0,0077"
"0,0480";"0,0018";"0,0002";"0,4773";"0,0004";"0,0114"
"0,0540";"0,0024";"0,0003";"0,6951";"0,0005";"0,0167"
"0,0600";"0,0029";"0,0004";"0,9706";"0,0007";"0,0233"
"0,0660";"0,0034";"0,0005";"1,3424";"0,0010";"0,0322"
"0,0720";"0,0040";"0,0007";"1,7282";"0,0013";"0,0414"
"0,0780";"0,0047";"0,0008";"2,1480";"0,0017";"0,0515"
"0,0840";"0,0053";"0,0010";"2,6847";"0,0021";"0,0643"
"0,0900";"0,0059";"0,0012";"3,2617";"0,0025";"0,0782"
"0,0960";"0,0065";"0,0014";"3,8342";"0,0029";"0,0919"
"0,1020";"0,0072";"0,0017";"4,3965";"0,0033";"0,1054"
"0,1080";"0,0078";"0,0019";"4,9243";"0,0038";"0,1180"
"0,1140";"0,0084";"0,0022";"5,5135";"0,0044";"0,1321"
"0,1200";"0,0090";"0,0025";"6,1266";"0,0050";"0,1468"
"0,1260";"0,0096";"0,0028";"6,7200";"0,0055";"0,1611"
"0,1320";"0,0102";"0,0030";"7,3125";"0,0061";"0,1753"
"0,1380";"0,0107";"0,0033";"7,9090";"0,0066";"0,1896"
"0,1440";"0,0113";"0,0036";"8,5069";"0,0072";"0,2039"
"0,1500";"0,0119";"0,0039";"9,1296";"0,0077";"0,2188"
"0,1560";"0,0125";"0,0041";"9,7641";"0,0083";"0,2340"
"0,1620";"0,0131";"0,0044";"10,4161";"0,0088";"0,2496"
"0,1680";"0,0136";"0,0046";"11,0363";"0,0092";"0,2645"
"0,1740";"0,0141";"0,0048";"11,6206";"0,0097";"0,2785"
"0,1800";"0,0147";"0,0051";"12,1644";"0,0102";"0,2916"
"0,1860";"0,0153";"0,0054";"12,7226";"0,0107";"0,3049"
"0,1920";"0,0159";"0,0056";"13,2937";"0,0112";"0,3186"
"0,1980";"0,0164";"0,0058";"13,8673";"0,0116";"0,3324"
"0,2040";"0,0169";"0,0060";"14,4662";"0,0121";"0,3467"
"0,2100";"0,0175";"0,0063";"15,0837";"0,0125";"0,3615"
"0,2160";"0,0180";"0,0065";"15,6779";"0,0130";"0,3758"
"0,2220";"0,0185";"0,0067";"16,2417";"0,0134";"0,3893"
"0,2280";"0,0190";"0,0069";"16,7772";"0,0139";"0,4021"
"0,2340";"0,0194";"0,0072";"17,2839";"0,0144";"0,4143"
"0,2400";"0,0200";"0,0074";"17,7645";"0,0148";"0,4258"
"0,2460";"0,0205";"0,0076";"18,2064";"0,0153";"0,4364"
"0,2520";"0,0209";"0,0079";"18,6321";"0,0157";"0,4466"
"0,2580";"0,0215";"0,0081";"19,0526";"0,0162";"0,4566"
"0,2640";"0,0220";"0,0083";"19,4873";"0,0166";"0,4671"
"0,2700";"0,0225";"0,0085";"19,9301";"0,0170";"0,4777"
"0,2760";"0,0230";"0,0087";"20,3958";"0,0174";"0,4888"
"0,2820";"0,0235";"0,0089";"20,8780";"0,0178";"0,5004"
"0,2880";"0,0241";"0,0092";"21,3800";"0,0183";"0,5124"
"0,2940";"0,0246";"0,0094";"21,8907";"0,0187";"0,5247"
"0,3000";"0,0251";"0,0096";"22,3898";"0,0192";"0,5366"
"0,3060";"0,0257";"0,0098";"22,8864";"0,0197";"0,5485"
"0,3120";"0,0261";"0,0101";"23,4042";"0,0202";"0,5609"
"0,3180";"0,0266";"0,0103";"23,9387";"0,0206";"0,5738"
"0,3240";"0,0272";"0,0105";"24,4681";"0,0210";"0,5864"
"0,3300";"0,0276";"0,0107";"24,9900";"0,0214";"0,5990"
"0,3360";"0,0281";"0,0109";"25,4961";"0,0219";"0,6111"
"0,3420";"0,0286";"0,0112";"26,0271";"0,0223";"0,6238"
"0,3480";"0,0291";"0,0114";"26,5307";"0,0228";"0,6359"
"0,3540";"0,0296";"0,0116";"27,0274";"0,0232";"0,6478"
"0,3600";"0,0301";"0,0118";"27,5176";"0,0237";"0,6595"
"0,3660";"0,0306";"0,0120";"27,9997";"0,0241";"0,6711"
"0,3720";"0,0311";"0,0122";"28,4426";"0,0245";"0,6817"
"0,3780";"0,0316";"0,0124";"28,8805";"0,0249";"0,6922"
"0,3840";"0,0321";"0,0126";"29,3266";"0,0253";"0,7029"
"0,3900";"0,0326";"0,0129";"29,7794";"0,0257";"0,7137"
"0,3960";"0,0331";"0,0131";"30,2090";"0,0262";"0,7240"
"0,4020";"0,0335";"0,0133";"30,6049";"0,0266";"0,7335"
"0,4080";"0,0341";"0,0135";"31,0391";"0,0270";"0,7439"
"0,4140";"0,0346";"0,0137";"31,5127";"0,0275";"0,7553"
"0,4200";"0,0351";"0,0140";"31,9819";"0,0279";"0,7665"
"0,4260";"0,0356";"0,0142";"32,4542";"0,0284";"0,7779"
"0,4320";"0,0362";"0,0144";"32,9170";"0,0288";"0,7889"
"0,4380";"0,0366";"0,0146";"33,4255";"0,0293";"0,8011"
"0,4440";"0,0372";"0,0148";"33,9528";"0,0297";"0,8138"
"0,4500";"0,0377";"0,0150";"34,4754";"0,0301";"0,8263"
"0,4560";"0,0381";"0,0152";"34,9808";"0,0305";"0,8384"
"0,4620";"0,0387";"0,0155";"35,4525";"0,0309";"0,8497"
"0,4680";"0,0392";"0,0157";"35,9295";"0,0313";"0,8611"
"0,4740";"0,0396";"0,0159";"36,4578";"0,0318";"0,8738"
"0,4800";"0,0401";"0,0161";"36,9508";"0,0322";"0,8856"
"0,4860";"0,0406";"0,0163";"37,3896";"0,0326";"0,8961"
"0,4920";"0,0411";"0,0165";"37,8357";"0,0330";"0,9068"
"0,4980";"0,0416";"0,0167";"38,2914";"0,0334";"0,9178"
"0,5040";"0,0421";"0,0169";"38,7550";"0,0337";"0,9289"
"0,5100";"0,0426";"0,0171";"39,2464";"0,0341";"0,9406"
"0,5160";"0,0431";"0,0172";"39,7160";"0,0345";"0,9519"
"0,5220";"0,0436";"0,0175";"40,2071";"0,0349";"0,9637"
"0,5280";"0,0440";"0,0177";"40,7063";"0,0354";"0,9756"
"0,5340";"0,0446";"0,0179";"41,1879";"0,0358";"0,9872"
"0,5400";"0,0451";"0,0181";"41,6368";"0,0362";"0,9979"
"0,5460";"0,0456";"0,0183";"42,0984";"0,0366";"1,0090"
"0,5520";"0,0461";"0,0185";"42,5640";"0,0370";"1,0202"
"0,5580";"0,0467";"0,0187";"43,0512";"0,0375";"1,0318"
"0,5640";"0,0472";"0,0190";"43,5223";"0,0380";"1,0431"
"0,5700";"0,0477";"0,0192";"43,9982";"0,0385";"1,0545"
"0,5760";"0,0482";"0,0195";"44,4898";"0,0390";"1,0663"
"0,5820";"0,0487";"0,0197";"44,9785";"0,0394";"1,0780"
"0,5880";"0,0492";"0,0200";"45,4464";"0,0399";"1,0892"
"0,5940";"0,0496";"0,0202";"45,9638";"0,0403";"1,1016"
"0,6000";"0,0501";"0,0204";"46,5074";"0,0408";"1,1147"
"0,6060";"0,0506";"0,0206";"46,9959";"0,0412";"1,1264"
"0,6120";"0,0511";"0,0208";"47,4349";"0,0416";"1,1369"
"0,6180";"0,0515";"0,0210";"47,8537";"0,0420";"1,1469"
"0,6240";"0,0521";"0,0212";"48,3124";"0,0424";"1,1579"
"0,6300";"0,0526";"0,0214";"48,7535";"0,0428";"1,1685"
"0,6360";"0,0531";"0,0216";"49,2055";"0,0432";"1,1793"
"0,6420";"0,0536";"0,0218";"49,6753";"0,0437";"1,1906"
"0,6480";"0,0541";"0,0220";"50,1465";"0,0441";"1,2019"
"0,6540";"0,0545";"0,0222";"50,6210";"0,0444";"1,2133"
"0,6600";"0,0551";"0,0224";"51,0877";"0,0448";"1,2245"
"0,6660";"0,0556";"0,0226";"51,5916";"0,0452";"1,2365"
"0,6720";"0,0561";"0,0228";"52,1036";"0,0457";"1,2488"
"0,6780";"0,0567";"0,0231";"52,6038";"0,0461";"1,2608"
"0,6840";"0,0572";"0,0233";"53,1279";"0,0466";"1,2734"
"0,6900";"0,0577";"0,0235";"53,6440";"0,0471";"1,2857"
"0,6960";"0,0582";"0,0238";"54,1296";"0,0475";"1,2974"
"0,7020";"0,0587";"0,0240";"54,6188";"0,0480";"1,3091"
"0,7080";"0,0591";"0,0242";"55,0870";"0,0485";"1,3203"
"0,7140";"0,0596";"0,0244";"55,5580";"0,0489";"1,3316"
"0,7200";"0,0601";"0,0246";"56,0077";"0,0493";"1,3424"
"0,7260";"0,0605";"0,0248";"56,4514";"0,0497";"1,3530"
"0,7320";"0,0611";"0,0250";"56,8953";"0,0500";"1,3636"
"0,7380";"0,0616";"0,0252";"57,3242";"0,0504";"1,3739"
"0,7440";"0,0621";"0,0254";"57,7409";"0,0509";"1,3839"
"0,7500";"0,0626";"0,0256";"58,1383";"0,0513";"1,3934"
"0,7560";"0,0631";"0,0259";"58,5748";"0,0517";"1,4039"
"0,7620";"0,0636";"0,0261";"59,0696";"0,0521";"1,4158"
"0,7680";"0,0641";"0,0263";"59,5430";"0,0525";"1,4271"
"0,7740";"0,0646";"0,0265";"60,0150";"0,0530";"1,4384"
"0,7800";"0,0651";"0,0267";"60,5547";"0,0534";"1,4514"
"0,7860";"0,0656";"0,0269";"61,0628";"0,0538";"1,4635"
"0,7920";"0,0662";"0,0271";"61,5419";"0,0542";"1,4750"
"0,7980";"0,0666";"0,0273";"61,9927";"0,0547";"1,4858"
"0,8040";"0,0672";"0,0275";"62,4616";"0,0551";"1,4971"
"0,8100";"0,0677";"0,0277";"62,9851";"0,0555";"1,5096"
"0,8160";"0,0682";"0,0280";"63,5181";"0,0559";"1,5224"
"0,8220";"0,0687";"0,0282";"64,0116";"0,0564";"1,5342"
"0,8280";"0,0692";"0,0284";"64,4672";"0,0568";"1,5451"
"0,8340";"0,0696";"0,0286";"64,9463";"0,0572";"1,5566"
"0,8400";"0,0701";"0,0288";"65,4213";"0,0577";"1,5680"
"0,8460";"0,0706";"0,0290";"65,8620";"0,0581";"1,5786"
"0,8520";"0,0711";"0,0292";"66,2740";"0,0585";"1,5884"
"0,8580";"0,0716";"0,0294";"66,6624";"0,0589";"1,5977"
"0,8640";"0,0721";"0,0296";"67,0630";"0,0593";"1,6073"
"0,8700";"0,0726";"0,0298";"67,4696";"0,0597";"1,6171"
"0,8760";"0,0731";"0,0301";"67,9584";"0,0601";"1,6288"
"0,8820";"0,0736";"0,0303";"68,4830";"0,0605";"1,6414"
"0,8880";"0,0741";"0,0305";"69,0093";"0,0610";"1,6540"
"0,8940";"0,0746";"0,0307";"69,5663";"0,0615";"1,6673"
"0,9000";"0,0751";"0,0310";"70,0732";"0,0619";"1,6795"
"0,9060";"0,0756";"0,0312";"70,5172";"0,0624";"1,6901"
"0,9120";"0,0761";"0,0315";"70,9561";"0,0629";"1,7007"
"0,9180";"0,0767";"0,0317";"71,4159";"0,0633";"1,7117"
"0,9240";"0,0771";"0,0319";"71,8792";"0,0638";"1,7228"
"0,9300";"0,0777";"0,0321";"72,3635";"0,0642";"1,7344"
"0,9360";"0,0782";"0,0323";"72,8567";"0,0646";"1,7462"
"0,9420";"0,0787";"0,0325";"73,3315";"0,0650";"1,7576"
"0,9480";"0,0792";"0,0327";"73,8075";"0,0653";"1,7690"
"0,9540";"0,0797";"0,0328";"74,3531";"0,0657";"1,7821"
"0,9600";"0,0801";"0,0331";"74,8836";"0,0661";"1,7948"
"0,9660";"0,0806";"0,0333";"75,3645";"0,0666";"1,8063"
"0,9720";"0,0811";"0,0335";"75,7945";"0,0670";"1,8166"
"0,9780";"0,0816";"0,0337";"76,2638";"0,0675";"1,8279"
"0,9840";"0,0821";"0,0339";"76,7426";"0,0679";"1,8393"
