Tiempo;Desplazamiento;Desplazamiento por tracción;Fuerza;Deformación por tracción (Deformación 1);Esfuerzo de tracción
(s);(mm);(mm);(N);(%);(MPa)
"0,0000";"0,0087";"0,0000";"0,2062";"0,0000";"0,0049"
"0,0060";"0,0087";"0,0000";"0,2343";"0,0000";"0,0056"
"0,0120";"0,0089";"0,0000";"0,2142";"0,0001";"0,0051"
"0,0180";"0,0090";"0,0001";"0,2092";"0,0001";"0,0050"
"0,0240";"0,0092";"0,0001";"0,2047";"0,0002";"0,0049"
"0,0300";"0,0094";"0,0001";"0,2156";"0,0002";"0,0051"
"0,0360";"0,0097";"0,0001";"0,2444";"0,0002";"0,0058"
"0,0420";"0,0101";"0,0001";"0,2832";"0,0002";"0,0068"
"0,0480";"0,0106";"0,0002";"0,4126";"0,0004";"0,0098"
"0,0540";"0,0111";"0,0003";"0,6210";"0,0005";"0,0148"
"0,0600";"0,0117";"0,0003";"0,8995";"0,0007";"0,0215"
"0,0660";"0,0123";"0,0005";"1,2515";"0,0009";"0,0299"
"0,0720";"0,0129";"0,0006";"1,6589";"0,0012";"0,0396"
"0,0780";"0,0135";"0,0008";"2,1262";"0,0016";"0,0507"
"0,0840";"0,0142";"0,0010";"2,7001";"0,0021";"0,0644"
"0,0900";"0,0148";"0,0013";"3,3012";"0,0026";"0,0788"
"0,0960";"0,0155";"0,0016";"3,9175";"0,0031";"0,0935"
"0,1020";"0,0161";"0,0018";"4,5629";"0,0037";"0,1089"
"0,1080";"0,0168";"0,0021";"5,2084";"0,0043";"0,1243"
"0,1140";"0,0174";"0,0024";"5,8384";"0,0048";"0,1393"
"0,1200";"0,0180";"0,0027";"6,4723";"0,0054";"0,1544"
"0,1260";"0,0186";"0,0030";"7,1287";"0,0059";"0,1701"
"0,1320";"0,0191";"0,0033";"7,7509";"0,0065";"0,1849"
"0,1380";"0,0197";"0,0035";"8,3462";"0,0071";"0,1991"
"0,1440";"0,0202";"0,0038";"8,9242";"0,0077";"0,2129"
"0,1500";"0,0208";"0,0041";"9,5120";"0,0082";"0,2270"
"0,1560";"0,0214";"0,0044";"10,0707";"0,0088";"0,2403"
"0,1620";"0,0219";"0,0046";"10,6669";"0,0093";"0,2545"
"0,1680";"0,0225";"0,0049";"11,2722";"0,0098";"0,2690"
"0,1740";"0,0230";"0,0052";"11,8375";"0,0103";"0,2824"
"0,1800";"0,0236";"0,0054";"12,3967";"0,0108";"0,2958"
"0,1860";"0,0241";"0,0057";"12,9136";"0,0113";"0,3081"
"0,1920";"0,0246";"0,0059";"13,3998";"0,0118";"0,3197"
"0,1980";"0,0252";"0,0061";"13,8792";"0,0123";"0,3312"
"0,2040";"0,0258";"0,0063";"14,3501";"0,0127";"0,3424"
"0,2100";"0,0262";"0,0065";"14,7939";"0,0131";"0,3530"
"0,2160";"0,0268";"0,0068";"15,2935";"0,0135";"0,3649"
"0,2220";"0,0273";"0,0070";"15,8383";"0,0140";"0,3779"
"0,2280";"0,0278";"0,0072";"16,3778";"0,0144";"0,3908"
"0,2340";"0,0283";"0,0074";"16,9377";"0,0149";"0,4041"
"0,2400";"0,0288";"0,0077";"17,4694";"0,0153";"0,4168"
"0,2460";"0,0293";"0,0079";"17,9744";"0,0158";"0,4289"
"0,2520";"0,0298";"0,0081";"18,4408";"0,0163";"0,4400"
"0,2580";"0,0303";"0,0084";"18,9156";"0,0168";"0,4513"
"0,2640";"0,0308";"0,0086";"19,4025";"0,0172";"0,4629"
"0,2700";"0,0313";"0,0088";"19,8754";"0,0176";"0,4742"
"0,2760";"0,0318";"0,0090";"20,3431";"0,0181";"0,4854"
"0,2820";"0,0323";"0,0092";"20,8520";"0,0185";"0,4975"
"0,2880";"0,0328";"0,0094";"21,3634";"0,0189";"0,5097"
"0,2940";"0,0333";"0,0097";"21,8767";"0,0193";"0,5220"
"0,3000";"0,0338";"0,0099";"22,3863";"0,0197";"0,5341"
"0,3060";"0,0343";"0,0100";"22,8773";"0,0201";"0,5459"
"0,3120";"0,0348";"0,0102";"23,3612";"0,0205";"0,5574"
"0,3180";"0,0354";"0,0105";"23,8469";"0,0209";"0,5690"
"0,3240";"0,0358";"0,0107";"24,3091";"0,0213";"0,5800"
"0,3300";"0,0364";"0,0109";"24,7581";"0,0218";"0,5907"
"0,3360";"0,0369";"0,0111";"25,1865";"0,0222";"0,6010"
"0,3420";"0,0374";"0,0113";"25,5907";"0,0227";"0,6106"
"0,3480";"0,0379";"0,0116";"25,9909";"0,0232";"0,6201"
"0,3540";"0,0384";"0,0118";"26,4096";"0,0236";"0,6301"
"0,3600";"0,0389";"0,0120";"26,8477";"0,0241";"0,6406"
"0,3660";"0,0394";"0,0123";"27,3008";"0,0245";"0,6514"
"0,3720";"0,0399";"0,0125";"27,7448";"0,0250";"0,6620"
"0,3780";"0,0403";"0,0127";"28,1898";"0,0254";"0,6726"
"0,3840";"0,0409";"0,0129";"28,6404";"0,0258";"0,6834"
"0,3900";"0,0414";"0,0131";"29,0931";"0,0263";"0,6942"
"0,3960";"0,0419";"0,0133";"29,5890";"0,0267";"0,7060"
"0,4020";"0,0424";"0,0136";"30,1057";"0,0271";"0,7183"
"0,4080";"0,0429";"0,0138";"30,6105";"0,0275";"0,7304"
"0,4140";"0,0433";"0,0140";"31,0921";"0,0279";"0,7419"
"0,4200";"0,0439";"0,0142";"31,6206";"0,0283";"0,7545"
"0,4260";"0,0444";"0,0144";"32,1444";"0,0287";"0,7670"
"0,4320";"0,0448";"0,0146";"32,6361";"0,0291";"0,7787"
"0,4380";"0,0454";"0,0148";"33,0944";"0,0296";"0,7896"
"0,4440";"0,0459";"0,0150";"33,5598";"0,0300";"0,8007"
"0,4500";"0,0464";"0,0152";"34,0305";"0,0305";"0,8120"
"0,4560";"0,0469";"0,0155";"34,4804";"0,0309";"0,8227"
"0,4620";"0,0475";"0,0157";"34,9475";"0,0314";"0,8339"
"0,4680";"0,0479";"0,0159";"35,4191";"0,0318";"0,8451"
"0,4740";"0,0485";"0,0161";"35,8985";"0,0322";"0,8565"
"0,4800";"0,0490";"0,0163";"36,4142";"0,0326";"0,8689"
"0,4860";"0,0494";"0,0165";"36,9251";"0,0331";"0,8810"
"0,4920";"0,0499";"0,0168";"37,4127";"0,0335";"0,8927"
"0,4980";"0,0504";"0,0170";"37,8879";"0,0339";"0,9040"
"0,5040";"0,0509";"0,0172";"38,3532";"0,0343";"0,9151"
"0,5100";"0,0513";"0,0174";"38,8230";"0,0348";"0,9263"
