Tiempo;Desplazamiento;Desplazamiento por tracción;Fuerza;Deformación por tracción (Deformación 1);Esfuerzo de tracción
(s);(mm);(mm);(N);(%);(MPa)
"0,0000";"0,0000";"0,0000";"0,1907";"-0,0001";"0,0041"
"0,0060";"0,0000";"0,0000";"0,1009";"0,0000";"0,0022"
"0,0120";"0,0002";"0,0001";"0,0556";"0,0002";"0,0012"
"0,0180";"0,0003";"0,0001";"0,0665";"0,0002";"0,0014"
"0,0240";"0,0005";"0,0001";"0,1015";"0,0002";"0,0022"
"0,0300";"0,0007";"0,0001";"0,1324";"0,0002";"0,0029"
"0,0360";"0,0011";"0,0001";"0,1870";"0,0003";"0,0040"
"0,0420";"0,0016";"0,0002";"0,2686";"0,0004";"0,0058"
"0,0480";"0,0020";"0,0002";"0,4264";"0,0005";"0,0092"
"0,0540";"0,0025";"0,0003";"0,6568";"0,0006";"0,0141"
"0,0600";"0,0031";"0,0004";"0,9633";"0,0008";"0,0208"
"0,0660";"0,0037";"0,0005";"1,3506";"0,0011";"0,0291"
"0,0720";"0,0044";"0,0007";"1,7886";"0,0014";"0,0385"
"0,0780";"0,0050";"0,0009";"2,2724";"0,0018";"0,0490"
"0,0840";"0,0057";"0,0011";"2,8054";"0,0023";"0,0604"
"0,0900";"0,0063";"0,0014";"3,3671";"0,0028";"0,0725"
"0,0960";"0,0069";"0,0017";"3,9318";"0,0034";"0,0847"
"0,1020";"0,0076";"0,0020";"4,5228";"0,0040";"0,0974"
"0,1080";"0,0081";"0,0023";"5,1259";"0,0046";"0,1104"
"0,1140";"0,0087";"0,0026";"5,7188";"0,0052";"0,1232"
"0,1200";"0,0093";"0,0029";"6,3164";"0,0058";"0,1361"
"0,1260";"0,0099";"0,0032";"6,9294";"0,0063";"0,1493"
"0,1320";"0,0104";"0,0034";"7,5488";"0,0068";"0,1626"
"0,1380";"0,0110";"0,0036";"8,1474";"0,0073";"0,1755"
"0,1440";"0,0116";"0,0039";"8,7217";"0,0078";"0,1879"
"0,1500";"0,0121";"0,0041";"9,2831";"0,0083";"0,2000"
"0,1560";"0,0127";"0,0044";"9,8114";"0,0088";"0,2114"
"0,1620";"0,0132";"0,0047";"10,3103";"0,0094";"0,2221"
"0,1680";"0,0138";"0,0050";"10,8072";"0,0100";"0,2328"
"0,1740";"0,0144";"0,0052";"11,3591";"0,0105";"0,2447"
"0,1800";"0,0149";"0,0055";"11,9074";"0,0110";"0,2565"
"0,1860";"0,0154";"0,0057";"12,4439";"0,0115";"0,2681"
"0,1920";"0,0160";"0,0060";"12,9751";"0,0119";"0,2795"
"0,1980";"0,0165";"0,0062";"13,4973";"0,0124";"0,2908"
"0,2040";"0,0170";"0,0064";"14,0364";"0,0128";"0,3024"
"0,2100";"0,0176";"0,0066";"14,5160";"0,0132";"0,3127"
"0,2160";"0,0181";"0,0069";"14,9600";"0,0137";"0,3223"
"0,2220";"0,0186";"0,0071";"15,4381";"0,0142";"0,3326"
"0,2280";"0,0191";"0,0073";"15,9406";"0,0147";"0,3434"
"0,2340";"0,0196";"0,0076";"16,4443";"0,0151";"0,3543"
"0,2400";"0,0200";"0,0078";"16,9098";"0,0156";"0,3643"
"0,2460";"0,0206";"0,0080";"17,3728";"0,0161";"0,3743"
"0,2520";"0,0211";"0,0082";"17,7911";"0,0165";"0,3833"
"0,2580";"0,0216";"0,0084";"18,2074";"0,0169";"0,3923"
"0,2640";"0,0221";"0,0086";"18,6323";"0,0173";"0,4014"
"0,2700";"0,0226";"0,0088";"19,0789";"0,0177";"0,4110"
"0,2760";"0,0231";"0,0091";"19,5397";"0,0181";"0,4210"
"0,2820";"0,0236";"0,0093";"20,0176";"0,0186";"0,4313"
"0,2880";"0,0242";"0,0095";"20,4911";"0,0190";"0,4415"
"0,2940";"0,0247";"0,0097";"20,9632";"0,0194";"0,4516"
"0,3000";"0,0252";"0,0099";"21,4023";"0,0199";"0,4611"
"0,3060";"0,0257";"0,0102";"21,8532";"0,0203";"0,4708"
"0,3120";"0,0262";"0,0104";"22,3226";"0,0208";"0,4809"
"0,3180";"0,0267";"0,0106";"22,7688";"0,0213";"0,4905"
"0,3240";"0,0272";"0,0108";"23,2197";"0,0217";"0,5002"
"0,3300";"0,0277";"0,0110";"23,6966";"0,0221";"0,5105"
"0,3360";"0,0281";"0,0113";"24,1897";"0,0225";"0,5211"
"0,3420";"0,0287";"0,0114";"24,6985";"0,0229";"0,5321"
"0,3480";"0,0291";"0,0116";"25,2216";"0,0233";"0,5434"
"0,3540";"0,0296";"0,0118";"25,6643";"0,0237";"0,5529"
"0,3600";"0,0301";"0,0121";"26,0560";"0,0242";"0,5613"
"0,3660";"0,0306";"0,0123";"26,4319";"0,0246";"0,5694"
"0,3720";"0,0311";"0,0125";"26,7898";"0,0251";"0,5772"
"0,3780";"0,0316";"0,0127";"27,1883";"0,0255";"0,5857"
"0,3840";"0,0321";"0,0129";"27,6471";"0,0259";"0,5956"
"0,3900";"0,0326";"0,0132";"28,1221";"0,0263";"0,6059"
"0,3960";"0,0331";"0,0134";"28,5994";"0,0268";"0,6161"
"0,4020";"0,0336";"0,0136";"29,0660";"0,0273";"0,6262"
"0,4080";"0,0341";"0,0139";"29,5487";"0,0277";"0,6366"
"0,4140";"0,0347";"0,0141";"30,0201";"0,0281";"0,6467"
"0,4200";"0,0352";"0,0143";"30,4955";"0,0285";"0,6570"
"0,4260";"0,0357";"0,0145";"30,9695";"0,0290";"0,6672"
"0,4320";"0,0362";"0,0147";"31,4297";"0,0294";"0,6771"
"0,4380";"0,0367";"0,0149";"31,8991";"0,0299";"0,6872"
"0,4440";"0,0372";"0,0151";"32,4269";"0,0303";"0,6986"
"0,4500";"0,0377";"0,0153";"32,9364";"0,0307";"0,7096"
"0,4560";"0,0382";"0,0155";"33,4313";"0,0311";"0,7202"
"0,4620";"0,0387";"0,0157";"33,8862";"0,0315";"0,7300"
"0,4680";"0,0392";"0,0159";"34,3188";"0,0319";"0,7394"
