Tiempo;Desplazamiento;Desplazamiento por tracción;Fuerza;Deformación por tracción (Deformación 1);Esfuerzo de tracción
"0,4680";"0,0391";"0,0162";"30,4902";"0,0324";"0,6692"
"0,4740";"0,0396";"0,0164";"30,8804";"0,0328";"0,6778"
"0,4800";"0,0401";"0,0166";"31,2894";"0,0332";"0,6867"
"0,4860";"0,0407";"0,0168";"31,6736";"0,0336";"0,6952"
"0,4920";"0,0411";"0,0170";"32,0362";"0,0340";"0,7031"
"0,4980";"0,0417";"0,0172";"32,4064";"0,0345";"0,7113"
"0,5040";"0,0422";"0,0175";"32,8120";"0,0349";"0,7202"
"0,5100";"0,0426";"0,0177";"33,2131";"0,0353";"0,7290"
"0,5160";"0,0432";"0,0179";"33,5793";"0,0357";"0,7370"
"0,5220";"0,0437";"0,0181";"33,9723";"0,0362";"0,7456"
"0,5280";"0,0441";"0,0183";"34,4108";"0,0366";"0,7553"
"0,5340";"0,0446";"0,0185";"34,8961";"0,0370";"0,7659"
"0,5400";"0,0451";"0,0187";"35,3634";"0,0374";"0,7762"
"0,5460";"0,0456";"0,0189";"35,7824";"0,0378";"0,7854"
"0,5520";"0,0461";"0,0191";"36,2029";"0,0382";"0,7946"
"0,5580";"0,0466";"0,0193";"36,5826";"0,0386";"0,8029"
"0,5640";"0,0471";"0,0195";"36,9850";"0,0391";"0,8118"
"0,5700";"0,0476";"0,0198";"37,4011";"0,0395";"0,8209"
"0,5760";"0,0481";"0,0200";"37,8084";"0,0400";"0,8298"
"0,5820";"0,0486";"0,0202";"38,2244";"0,0404";"0,8390"
"0,5880";"0,0491";"0,0204";"38,6170";"0,0408";"0,8476"
"0,5940";"0,0496";"0,0206";"38,9997";"0,0412";"0,8560"
"0,6000";"0,0501";"0,0208";"39,3534";"0,0417";"0,8637"
"0,6060";"0,0506";"0,0211";"39,7273";"0,0421";"0,8719"
"0,6120";"0,0512";"0,0213";"40,1463";"0,0425";"0,8811"
"0,6180";"0,0517";"0,0215";"40,5972";"0,0430";"0,8910"
"0,6240";"0,0522";"0,0217";"41,0501";"0,0434";"0,9010"
"0,6300";"0,0527";"0,0219";"41,4293";"0,0438";"0,9093"
"0,6360";"0,0532";"0,0221";"41,7897";"0,0443";"0,9172"
"0,6420";"0,0537";"0,0224";"42,1102";"0,0448";"0,9242"
"0,6480";"0,0542";"0,0226";"42,4260";"0,0453";"0,9312"
"0,6540";"0,0546";"0,0229";"42,7482";"0,0458";"0,9383"
"0,6600";"0,0551";"0,0231";"43,0759";"0,0462";"0,9454"
"0,6660";"0,0556";"0,0233";"43,4078";"0,0466";"0,9527"
"0,6720";"0,0561";"0,0235";"43,7161";"0,0471";"0,9595"
"0,6780";"0,0566";"0,0237";"44,0632";"0,0475";"0,9671"
"0,6840";"0,0571";"0,0239";"44,4572";"0,0479";"0,9758"
"0,6900";"0,0576";"0,0241";"44,8673";"0,0482";"0,9848"
"0,6960";"0,0581";"0,0243";"45,3089";"0,0486";"0,9945"
"0,7020";"0,0586";"0,0245";"45,7485";"0,0491";"1,0041"
"0,7080";"0,0590";"0,0247";"46,1636";"0,0495";"1,0132"
"0,7140";"0,0595";"0,0249";"46,5931";"0,0499";"1,0226"
"0,7200";"0,0601";"0,0251";"47,0312";"0,0503";"1,0323"
"0,7260";"0,0606";"0,0254";"47,4385";"0,0507";"1,0412"
"0,7320";"0,0611";"0,0256";"47,8199";"0,0512";"1,0496"
"0,7380";"0,0617";"0,0258";"48,2045";"0,0516";"1,0580"
"0,7440";"0,0621";"0,0260";"48,5475";"0,0521";"1,0655"
"0,7500";"0,0627";"0,0263";"48,8615";"0,0525";"1,0724"
"0,7560";"0,0632";"0,0265";"49,1995";"0,0530";"1,0798"
"0,7620";"0,0636";"0,0267";"49,5884";"0,0534";"1,0884"
"0,7680";"0,0641";"0,0270";"49,9816";"0,0539";"1,0970"
"0,7740";"0,0646";"0,0272";"50,4223";"0,0544";"1,1067"
"0,7800";"0,0651";"0,0274";"50,8238";"0,0548";"1,1155"
"0,7860";"0,0656";"0,0276";"51,1858";"0,0552";"1,1234"
"0,7920";"0,0661";"0,0278";"51,5234";"0,0556";"1,1309"
"0,7980";"0,0665";"0,0280";"51,8591";"0,0560";"1,1382"
"0,8040";"0,0671";"0,0282";"52,1854";"0,0564";"1,1454"
"0,8100";"0,0676";"0,0284";"52,5499";"0,0568";"1,1534"
"0,8160";"0,0680";"0,0286";"52,9359";"0,0573";"1,1619"
"0,8220";"0,0686";"0,0289";"53,3110";"0,0578";"1,1701"
"0,8280";"0,0691";"0,0291";"53,7189";"0,0582";"1,1790"
"0,8340";"0,0695";"0,0293";"54,1416";"0,0585";"1,1883"
"0,8400";"0,0701";"0,0295";"54,5574";"0,0589";"1,1974"
"0,8460";"0,0706";"0,0297";"54,9440";"0,0593";"1,2059"
"0,8520";"0,0711";"0,0299";"55,2989";"0,0597";"1,2137"
"0,8580";"0,0717";"0,0301";"55,6972";"0,0601";"1,2225"
"0,8640";"0,0722";"0,0303";"56,0897";"0,0606";"1,2311"
"0,8700";"0,0727";"0,0305";"56,4548";"0,0611";"1,2391"
"0,8760";"0,0732";"0,0308";"56,8128";"0,0615";"1,2469"
"0,8820";"0,0737";"0,0310";"57,1444";"0,0620";"1,2542"
"0,8880";"0,0741";"0,0312";"57,4754";"0,0624";"1,2615"
"0,8940";"0,0747";"0,0314";"57,8120";"0,0628";"1,2689"
"0,9000";"0,0751";"0,0316";"58,1790";"0,0632";"1,2769"
"0,9060";"0,0756";"0,0319";"58,5781";"0,0637";"1,2857"
"0,9120";"0,0761";"0,0321";"58,9744";"0,0642";"1,2944"
"0,9180";"0,0766";"0,0323";"59,3788";"0,0646";"1,3033"
"0,9240";"0,0771";"0,0325";"59,7816";"0,0651";"1,3121"
"0,9300";"0,0776";"0,0328";"60,2011";"0,0655";"1,3213"
"0,9360";"0,0781";"0,0330";"60,6241";"0,0659";"1,3306"
"0,9420";"0,0786";"0,0331";"60,9939";"0,0663";"1,3387"
"0,9480";"0,0791";"0,0333";"61,3272";"0,0667";"1,3460"
"0,9540";"0,0796";"0,0335";"61,6546";"0,0671";"1,3532"
"0,9600";"0,0800";"0,0338";"61,9535";"0,0675";"1,3598"
"0,9660";"0,0806";"0,0340";"62,2590";"0,0680";"1,3665"
"0,9720";"0,0812";"0,0342";"62,5843";"0,0684";"1,3736"
"0,9780";"0,0816";"0,0344";"62,9314";"0,0688";"1,3812"
"0,9840";"0,0822";"0,0346";"63,3075";"0,0693";"1,3895"
"0,9900";"0,0827";"0,0349";"63,7272";"0,0697";"1,3987"
"0,9960";"0,0832";"0,0351";"64,1632";"0,0702";"1,4083"
"1,0020";"0,0837";"0,0353";"64,5972";"0,0706";"1,4178"
"1,0080";"0,0842";"0,0355";"65,0347";"0,0710";"1,4274"
"1,0140";"0,0846";"0,0357";"65,4404";"0,0714";"1,4363"
"1,0200";"0,0851";"0,0359";"65,7924";"0,0719";"1,4440"
"1,0260";"0,0856";"0,0362";"66,1224";"0,0723";"1,4513"
"1,0320";"0,0861";"0,0364";"66,4674";"0,0727";"1,4588"
"1,0380";"0,0866";"0,0366";"66,8564";"0,0732";"1,4674"
"1,0440";"0,0871";"0,0368";"67,2525";"0,0736";"1,4761"
"1,0500";"0,0876";"0,0370";"67,6200";"0,0741";"1,4841"
"1,0560";"0,0881";"0,0372";"67,9580";"0,0745";"1,4916"
"1,0620";"0,0886";"0,0374";"68,2600";"0,0748";"1,4982"
"1,0680";"0,0891";"0,0376";"68,5556";"0,0753";"1,5047"
"1,0740";"0,0896";"0,0378";"68,8428";"0,0757";"1,5110"
"1,0800";"0,0901";"0,0380";"69,1508";"0,0761";"1,5177"
"1,0860";"0,0906";"0,0382";"69,4762";"0,0765";"1,5249"
"1,0920";"0,0911";"0,0385";"69,8775";"0,0769";"1,5337"
"1,0980";"0,0917";"0,0387";"70,2549";"0,0774";"1,5420"
"1,1040";"0,0922";"0,0389";"70,5928";"0,0778";"1,5494"
"1,1100";"0,0927";"0,0391";"70,9086";"0,0783";"1,5563"
"1,1160";"0,0932";"0,0394";"71,2532";"0,0787";"1,5639"
"1,1220";"0,0937";"0,0396";"71,6095";"0,0792";"1,5717"
"1,1280";"0,0942";"0,0398";"71,9888";"0,0796";"1,5800"
"1,1340";"0,0947";"0,0400";"72,3805";"0,0800";"1,5886"
"1,1400";"0,0951";"0,0402";"72,7850";"0,0804";"1,5975"
"1,1460";"0,0956";"0,0404";"73,2114";"0,0808";"1,6069"
"1,1520";"0,0961";"0,0406";"73,6282";"0,0812";"1,6160"
"1,1580";"0,0966";"0,0408";"73,9963";"0,0816";"1,6241"
"1,1640";"0,0971";"0,0410";"74,3642";"0,0820";"1,6322"
"1,1700";"0,0976";"0,0412";"74,7076";"0,0825";"1,6397"
"1,1760";"0,0981";"0,0415";"75,0200";"0,0829";"1,6466"
"1,1820";"0,0986";"0,0417";"75,3173";"0,0834";"1,6531"
"1,1880";"0,0991";"0,0419";"75,6135";"0,0838";"1,6596"
"1,1940";"0,0996";"0,0421";"76,0062";"0,0842";"1,6682"
"1,2000";"0,1001";"0,0423";"76,3958";"0,0846";"1,6768"
"1,2060";"0,1006";"0,0425";"76,7941";"0,0850";"1,6855"
"1,2120";"0,1011";"0,0427";"77,2131";"0,0854";"1,6947"
"1,2180";"0,1017";"0,0429";"77,6169";"0,0858";"1,7036"
"1,2240";"0,1022";"0,0431";"77,9858";"0,0862";"1,7117"
"1,2300";"0,1027";"0,0433";"78,3446";"0,0865";"1,7195"
"1,2360";"0,1032";"0,0435";"78,7104";"0,0870";"1,7276"
"1,2420";"0,1037";"0,0437";"79,0520";"0,0874";"1,7351"
"1,2480";"0,1042";"0,0439";"79,4136";"0,0878";"1,7430"
"1,2540";"0,1047";"0,0441";"79,8223";"0,0883";"1,7520"
"1,2600";"0,1052";"0,0443";"80,2116";"0,0887";"1,7605"
"1,2660";"0,1056";"0,0446";"80,5417";"0,0891";"1,7678"
"1,2720";"0,1061";"0,0448";"80,8603";"0,0896";"1,7747"
"1,2780";"0,1066";"0,0450";"81,1933";"0,0900";"1,7821"
"1,2840";"0,1071";"0,0452";"81,5497";"0,0904";"1,7899"
"1,2900";"0,1076";"0,0454";"81,9160";"0,0909";"1,7979"
"1,2960";"0,1081";"0,0456";"82,3168";"0,0913";"1,8067"
"1,3020";"0,1086";"0,0458";"82,6964";"0,0917";"1,8150"
"1,3080";"0,1091";"0,0460";"83,0738";"0,0921";"1,8233"
"1,3140";"0,1095";"0,0462";"83,4672";"0,0925";"1,8320"
"1,3200";"0,1100";"0,0464";"83,8382";"0,0929";"1,8401"
"1,3260";"0,1105";"0,0466";"84,1761";"0,0933";"1,8475"
"1,3320";"0,1111";"0,0468";"84,5195";"0,0937";"1,8551"
"1,3380";"0,1116";"0,0470";"84,8906";"0,0941";"1,8632"
"1,3440";"0,1121";"0,0473";"85,2422";"0,0945";"1,8709"
"1,3500";"0,1127";"0,0475";"85,6043";"0,0949";"1,8789"
"1,3560";"0,1131";"0,0477";"85,9938";"0,0953";"1,8874"
"1,3620";"0,1137";"0,0479";"86,4184";"0,0958";"1,8967"
"1,3680";"0,1142";"0,0481";"86,8076";"0,0962";"1,9053"
"1,3740";"0,1147";"0,0483";"87,1727";"0,0966";"1,9133"
"1,3800";"0,1152";"0,0485";"87,4891";"0,0970";"1,9202"
"1,3860";"0,1157";"0,0487";"87,8036";"0,0975";"1,9271"
"1,3920";"0,1161";"0,0490";"88,1463";"0,0980";"1,9347"
"1,3980";"0,1166";"0,0492";"88,5266";"0,0984";"1,9430"
"1,4040";"0,1171";"0,0495";"88,9149";"0,0989";"1,9515"
"1,4100";"0,1176";"0,0497";"89,3158";"0,0994";"1,9603"
"1,4160";"0,1181";"0,0499";"89,6729";"0,0998";"1,9682"
"1,4220";"0,1186";"0,0501";"90,0512";"0,1002";"1,9765"
"1,4280";"0,1190";"0,0503";"90,4013";"0,1006";"1,9842"
"1,4340";"0,1195";"0,0505";"90,7392";"0,1010";"1,9916"
"1,4400";"0,1201";"0,0507";"91,0633";"0,1013";"1,9987"
"1,4460";"0,1205";"0,0509";"91,4206";"0,1017";"2,0065"
"1,4520";"0,1210";"0,0510";"91,8226";"0,1021";"2,0154"
"1,4580";"0,1216";"0,0512";"92,2358";"0,1024";"2,0244"
"1,4640";"0,1221";"0,0514";"92,6407";"0,1028";"2,0333"
"1,4700";"0,1227";"0,0516";"93,0410";"0,1032";"2,0421"
"1,4760";"0,1232";"0,0518";"93,4032";"0,1037";"2,0500"
"1,4820";"0,1237";"0,0520";"93,7648";"0,1041";"2,0580"
"1,4880";"0,1242";"0,0523";"94,1146";"0,1045";"2,0657"
"1,4940";"0,1247";"0,0525";"94,5012";"0,1050";"2,0741"
"1,5000";"0,1252";"0,0527";"94,8845";"0,1055";"2,0826"
"1,5060";"0,1256";"0,0530";"95,2607";"0,1059";"2,0908"
"1,5120";"0,1261";"0,0532";"95,6345";"0,1064";"2,0990"
"1,5180";"0,1266";"0,0534";"95,9782";"0,1068";"2,1066"
"1,5240";"0,1271";"0,0536";"96,3510";"0,1072";"2,1147"
"1,5300";"0,1276";"0,0538";"96,7458";"0,1076";"2,1234"
"1,5360";"0,1280";"0,0540";"97,1001";"0,1081";"2,1312"
"1,5420";"0,1286";"0,0542";"97,4402";"0,1085";"2,1386"
"1,5480";"0,1291";"0,0544";"97,7280";"0,1089";"2,1450"
"1,5540";"0,1296";"0,0546";"98,0476";"0,1093";"2,1520"
"1,5600";"0,1301";"0,0548";"98,3953";"0,1097";"2,1596"
"1,5660";"0,1306";"0,0550";"98,7051";"0,1101";"2,1664"
"1,5720";"0,1310";"0,0553";"99,0281";"0,1105";"2,1735"
"1,5780";"0,1316";"0,0555";"99,4025";"0,1109";"2,1817"
"1,5840";"0,1322";"0,0557";"99,7712";"0,1114";"2,1898"
"1,5900";"0,1327";"0,0559";"100,1212";"0,1118";"2,1975"
"1,5960";"0,1332";"0,0561";"100,4505";"0,1123";"2,2047"
"1,6020";"0,1337";"0,0564";"100,7792";"0,1127";"2,2119"
"1,6080";"0,1342";"0,0566";"101,1360";"0,1131";"2,2198"
"1,6140";"0,1347";"0,0568";"101,5180";"0,1136";"2,2281"
"1,6200";"0,1352";"0,0570";"101,8573";"0,1140";"2,2356"
"1,6260";"0,1356";"0,0572";"102,1940";"0,1145";"2,2430"
"1,6320";"0,1361";"0,0574";"102,5497";"0,1149";"2,2508"
"1,6380";"0,1367";"0,0576";"102,9061";"0,1153";"2,2586"
"1,6440";"0,1371";"0,0578";"103,2762";"0,1157";"2,2667"
"1,6500";"0,1376";"0,0581";"103,6539";"0,1161";"2,2750"
"1,6560";"0,1381";"0,0583";"104,0345";"0,1166";"2,2834"
"1,6620";"0,1386";"0,0585";"104,3861";"0,1170";"2,2911"
"1,6680";"0,1391";"0,0587";"104,7483";"0,1173";"2,2990"
"1,6740";"0,1396";"0,0589";"105,1077";"0,1178";"2,3069"
"1,6800";"0,1401";"0,0591";"105,4396";"0,1182";"2,3142"
"1,6860";"0,1406";"0,0593";"105,7754";"0,1186";"2,3216"
"1,6920";"0,1411";"0,0595";"106,0816";"0,1189";"2,3283"
"1,6980";"0,1416";"0,0597";"106,3878";"0,1193";"2,3350"
"1,7040";"0,1421";"0,0598";"106,6797";"0,1197";"2,3414"
"1,7100";"0,1427";"0,0601";"106,9827";"0,1201";"2,3481"
"1,7160";"0,1432";"0,0603";"107,2813";"0,1205";"2,3546"
"1,7220";"0,1437";"0,0605";"107,6339";"0,1209";"2,3624"
"1,7280";"0,1442";"0,0607";"107,9895";"0,1214";"2,3702"
"1,7340";"0,1447";"0,0609";"108,3676";"0,1218";"2,3785"
"1,7400";"0,1452";"0,0611";"108,7424";"0,1223";"2,3867"
"1,7460";"0,1457";"0,0614";"109,0974";"0,1227";"2,3945"
"1,7520";"0,1461";"0,0616";"109,4520";"0,1232";"2,4023"
"1,7580";"0,1466";"0,0618";"109,8641";"0,1236";"2,4113"
"1,7640";"0,1471";"0,0620";"110,2349";"0,1239";"2,4195"
"1,7700";"0,1475";"0,0622";"110,5706";"0,1243";"2,4268"
"1,7760";"0,1481";"0,0623";"110,8841";"0,1246";"2,4337"
"1,7820";"0,1486";"0,0625";"111,1975";"0,1250";"2,4406"
"1,7880";"0,1490";"0,0627";"111,5274";"0,1254";"2,4478"
"1,7940";"0,1495";"0,0629";"111,8619";"0,1258";"2,4552"
"1,8000";"0,1501";"0,0631";"112,2187";"0,1262";"2,4630"
"1,8060";"0,1505";"0,0633";"112,6083";"0,1267";"2,4716"
"1,8120";"0,1510";"0,0635";"113,0161";"0,1271";"2,4805"
"1,8180";"0,1515";"0,0637";"113,3960";"0,1275";"2,4888"
"1,8240";"0,1521";"0,0640";"113,7419";"0,1279";"2,4964"
"1,8300";"0,1526";"0,0642";"114,0808";"0,1283";"2,5039"
"1,8360";"0,1531";"0,0644";"114,3992";"0,1287";"2,5109"
"1,8420";"0,1536";"0,0646";"114,7567";"0,1292";"2,5187"
"1,8480";"0,1541";"0,0648";"115,1130";"0,1297";"2,5265"
"1,8540";"0,1547";"0,0651";"115,4617";"0,1301";"2,5342"
"1,8600";"0,1552";"0,0653";"115,8357";"0,1306";"2,5424"
"1,8660";"0,1557";"0,0655";"116,1782";"0,1310";"2,5499"
"1,8720";"0,1562";"0,0657";"116,5396";"0,1315";"2,5578"
"1,8780";"0,1566";"0,0660";"116,9055";"0,1319";"2,5659"
"1,8840";"0,1571";"0,0662";"117,3206";"0,1323";"2,5750"
"1,8900";"0,1576";"0,0664";"117,7117";"0,1328";"2,5836"
"1,8960";"0,1581";"0,0666";"118,0615";"0,1332";"2,5912"
"1,9020";"0,1586";"0,0668";"118,3747";"0,1336";"2,5981"
"1,9080";"0,1591";"0,0670";"118,7064";"0,1339";"2,6054"
"1,9140";"0,1596";"0,0671";"119,0474";"0,1343";"2,6129"
"1,9200";"0,1601";"0,0674";"119,3803";"0,1347";"2,6202"
"1,9260";"0,1606";"0,0676";"119,6827";"0,1352";"2,6268"
"1,9320";"0,1611";"0,0678";"119,9483";"0,1357";"2,6327"
"1,9380";"0,1616";"0,0680";"120,2337";"0,1361";"2,6389"
"1,9440";"0,1621";"0,0682";"120,5601";"0,1365";"2,6461"
"1,9500";"0,1626";"0,0684";"120,8833";"0,1369";"2,6532"
"1,9560";"0,1631";"0,0686";"121,2091";"0,1372";"2,6603"
"1,9620";"0,1636";"0,0688";"121,5219";"0,1376";"2,6672"
"1,9680";"0,1641";"0,0690";"121,8665";"0,1380";"2,6748"
"1,9740";"0,1646";"0,0692";"122,2474";"0,1383";"2,6831"
"1,9800";"0,1652";"0,0693";"122,6283";"0,1387";"2,6915"
"1,9860";"0,1656";"0,0695";"123,0041";"0,1391";"2,6997"
"1,9920";"0,1661";"0,0697";"123,3548";"0,1395";"2,7074"
"1,9980";"0,1666";"0,0700";"123,7237";"0,1399";"2,7155"
"2,0040";"0,1671";"0,0701";"124,1373";"0,1403";"2,7246"
"2,0100";"0,1676";"0,0703";"124,5071";"0,1407";"2,7327"
"2,0160";"0,1681";"0,0705";"124,8497";"0,1411";"2,7402"
"2,0220";"0,1686";"0,0708";"125,2251";"0,1415";"2,7485"
"2,0280";"0,1691";"0,0710";"125,6025";"0,1419";"2,7568"
"2,0340";"0,1696";"0,0712";"125,9816";"0,1424";"2,7651"
"2,0400";"0,1701";"0,0714";"126,3125";"0,1428";"2,7723"
"2,0460";"0,1706";"0,0716";"126,6039";"0,1432";"2,7787"
"2,0520";"0,1711";"0,0718";"126,9183";"0,1436";"2,7856"
"2,0580";"0,1715";"0,0720";"127,2152";"0,1440";"2,7922"
"2,0640";"0,1720";"0,0722";"127,5052";"0,1444";"2,7985"
"2,0700";"0,1726";"0,0724";"127,7833";"0,1448";"2,8046"
"2,0760";"0,1731";"0,0726";"128,0711";"0,1452";"2,8109"
"2,0820";"0,1736";"0,0728";"128,3895";"0,1456";"2,8179"
"2,0880";"0,1742";"0,0730";"128,7291";"0,1460";"2,8254"
"2,0940";"0,1746";"0,0732";"129,0748";"0,1464";"2,8330"
"2,1000";"0,1752";"0,0734";"129,4526";"0,1468";"2,8413"
"2,1060";"0,1757";"0,0736";"129,8446";"0,1473";"2,8499"
"2,1120";"0,1762";"0,0738";"130,2244";"0,1477";"2,8582"
"2,1180";"0,1767";"0,0741";"130,5718";"0,1481";"2,8658"
"2,1240";"0,1771";"0,0743";"130,9497";"0,1486";"2,8741"
"2,1300";"0,1776";"0,0745";"131,3522";"0,1490";"2,8830"
"2,1360";"0,1781";"0,0747";"131,7269";"0,1494";"2,8912"
"2,1420";"0,1786";"0,0749";"132,0553";"0,1498";"2,8984"
"2,1480";"0,1791";"0,0751";"132,3492";"0,1502";"2,9048"
"2,1540";"0,1796";"0,0753";"132,6775";"0,1506";"2,9120"
"2,1600";"0,1801";"0,0755";"133,0392";"0,1510";"2,9200"
"2,1660";"0,1806";"0,0757";"133,3522";"0,1514";"2,9269"
"2,1720";"0,1811";"0,0759";"133,6368";"0,1518";"2,9331"
"2,1780";"0,1816";"0,0761";"133,9650";"0,1522";"2,9403"
"2,1840";"0,1821";"0,0763";"134,2950";"0,1527";"2,9475"
"2,1900";"0,1826";"0,0765";"134,5857";"0,1531";"2,9539"
"2,1960";"0,1832";"0,0767";"134,8694";"0,1535";"2,9602"
"2,2020";"0,1837";"0,0770";"135,1840";"0,1539";"2,9671"
"2,2080";"0,1842";"0,0772";"135,5084";"0,1543";"2,9742"
"2,2140";"0,1847";"0,0774";"135,8866";"0,1547";"2,9825"
"2,2200";"0,1852";"0,0776";"136,2618";"0,1552";"2,9907"
"2,2260";"0,1857";"0,0778";"136,6294";"0,1556";"2,9988"
"2,2320";"0,1862";"0,0780";"136,9877";"0,1560";"3,0066"
"2,2380";"0,1866";"0,0782";"137,3733";"0,1564";"3,0151"
